場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
札幌,ダート,1700,右,晴,良,1,5,6,クインズバジル,牝,4,55,古川吉洋,1:46.2,,7-6-4-3,38.3,41.2,9,470,+6
札幌,ダート,1700,右,晴,良,2,7,9,フローラルビアンカ,牝,3,52,藤岡佑介,1:46.3,クビ,11-11-2-1,38.6,6.2,3,482,+2
札幌,ダート,1700,右,晴,良,3,6,7,タガノペカ,牝,4,55,角田大和,1:46.5,1.1/4,4-4-7-6,38.4,99.0,12,502,-4
札幌,ダート,1700,右,晴,良,4,3,3,ラレイナ,牝,4,55,横山武史,1:46.5,ハナ,7-8-10-8,38.0,3.2,1,466,+14
札幌,ダート,1700,右,晴,良,5,6,8,ラフリッグフェル,牝,5,55,吉田隼人,1:46.5,アタマ,9-8-8-6,38.2,7.9,4,442,0
札幌,ダート,1700,右,晴,良,6,4,4,タイトロープウィン,牝,6,55,勝浦正樹,1:46.6,クビ,6-6-4-5,38.6,19.6,8,446,-4
札幌,ダート,1700,右,晴,良,7,8,12,ペイルライダー,牝,4,55,武豊,1:46.7,3/4,12-12-10-8,38.2,9.1,5,480,-2
札幌,ダート,1700,右,晴,良,8,2,2,リファインドマナー,牝,4,55,川又賢治,1:47.1,2.1/2,2-2-2-2,39.4,9.3,6,462,+12
札幌,ダート,1700,右,晴,良,9,8,11,グレースルビー,牝,5,55,丸山元気,1:47.6,2.1/2,9-8-8-8,39.4,43.5,11,490,+24
札幌,ダート,1700,右,晴,良,10,1,1,アドマイヤビーナス,牝,6,55,浜中俊,1:48.0,2.1/2,4-4-4-11,40.1,19.4,7,494,-8
札幌,ダート,1700,右,晴,良,11,5,5,メイショウホマレ,牝,3,52,鷲頭虎太,1:48.6,3.1/2,1-1-1-3,41.1,3.8,2,448,+2
札幌,ダート,1700,右,晴,良,12,7,10,イルヴェントデーア,牝,6,55,丹内祐次,1:56.0,大,2-3-10-12,47.5,41.3,10,476,-2
