場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
京都,ダート,1800,右,曇,良,1,2,2,マナウス,牝,4,52,古川奈穂,1:54.3,,1-1-1-2,36.2,2.9,1,462,+2
京都,ダート,1800,右,曇,良,2,1,1,バリコノユメ,牝,5,53,田口貫太,1:55.0,4,4-2-5-3,36.7,5.9,4,486,+10
京都,ダート,1800,右,曇,良,3,7,7,マテンロウアイ,牝,4,56,横山典弘,1:55.1,1/2,8-8-2-1,37.1,5.0,3,532,+12
京都,ダート,1800,右,曇,良,4,3,3,シュピカ,牝,5,56,竹之下智,1:55.6,2.1/2,6-7-7-7,36.8,13.7,6,484,+2
京都,ダート,1800,右,曇,良,5,6,6,メイショウホタルビ,牝,5,55,小沢大仁,1:55.7,1,2-2-3-3,37.4,10.6,5,440,+4
京都,ダート,1800,右,曇,良,6,4,4,ガールズヒロイン,牝,5,55,角田大河,1:55.7,ハナ,6-6-7-7,37.0,67.3,10,432,0
京都,ダート,1800,右,曇,良,7,7,8,ワイドアウェイク,牝,5,56,和田竜二,1:55.8,クビ,5-5-5-6,37.3,27.6,7,500,-2
京都,ダート,1800,右,曇,良,8,8,9,シゲルオトヒメ,牝,4,56,幸英明,1:56.4,3.1/2,10-9-10-10,37.0,33.5,8,420,-8
京都,ダート,1800,右,曇,良,9,8,10,レヴィーアクイーン,牝,5,56,岩田康誠,1:57.2,5,9-9-9-9,38.2,36.7,9,480,0
京都,ダート,1800,右,曇,良,10,5,5,ドゥライトアルディ,牝,4,56,岩田望来,1:57.5,2,2-2-3-3,39.2,3.7,2,492,+6
