場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,1400,右,曇,稍重,1,4,8,メイショウダジン,牡,6,57,幸英明,1:23.9,,7-7,36.9,36.1,10,480,+12
阪神,ダート,1400,右,曇,稍重,2,8,15,ワルツフォーラン,牝,6,55,酒井学,1:24.2,2,2-2,37.6,17.7,8,480,0
阪神,ダート,1400,右,曇,稍重,3,3,5,ベルダーイメル,牡,6,58,藤岡康太,1:24.2,ハナ,10-7,37.0,17.6,7,458,-4
阪神,ダート,1400,右,曇,稍重,4,7,14,サトノテンペスト,牡,5,57,和田竜二,1:24.4,1.1/4,4-3,37.5,3.0,1,506,-2
阪神,ダート,1400,右,曇,稍重,5,6,12,オーヴァーネクサス,牡,6,58,西村淳也,1:24.4,クビ,11-10,37.1,6.0,4,500,-2
阪神,ダート,1400,右,曇,稍重,6,2,3,レッドゲイル,牡,4,57,川田将雅,1:24.5,1/2,4-5,37.5,5.7,2,470,-2
阪神,ダート,1400,右,曇,稍重,7,7,13,シゲルホサヤク,牡,5,57,高倉稜,1:24.6,アタマ,7-5,37.6,54.8,12,480,+14
阪神,ダート,1400,右,曇,稍重,8,2,4,ピアシック,牡,7,57,団野大成,1:24.6,ハナ,12-12,37.1,15.7,6,508,-4
阪神,ダート,1400,右,曇,稍重,9,8,16,メイショウテンスイ,牡,6,58,太宰啓介,1:24.7,1/2,3-3,38.0,21.7,9,532,+12
阪神,ダート,1400,右,曇,稍重,10,5,9,アメリカンシード,牡,6,58,松若風馬,1:24.9,1,15-13,36.9,140.4,15,486,0
阪神,ダート,1400,右,曇,稍重,11,1,1,リアンクール,牝,5,55,岩田望来,1:24.9,クビ,15-13,37.1,60.8,13,494,+6
阪神,ダート,1400,右,曇,稍重,12,6,11,スナークダヴィンチ,牡,6,57,小崎綾也,1:25.0,クビ,14-13,37.2,11.6,5,500,+6
阪神,ダート,1400,右,曇,稍重,13,5,10,ディアノイア,牝,5,55,松山弘平,1:25.2,1.1/4,12-16,37.5,5.8,3,466,0
阪神,ダート,1400,右,曇,稍重,14,4,7,コパノマーキュリー,牡,6,57,角田大河,1:25.5,1.3/4,9-10,38.4,185.7,16,496,-14
阪神,ダート,1400,右,曇,稍重,15,1,2,ロードシュトローム,牡,5,57,菱田裕二,1:25.7,1.1/2,1-1,39.3,45.3,11,506,-4
阪神,ダート,1400,右,曇,稍重,16,3,6,ロイヤルパールス,牡,8,58,中井裕二,1:25.9,3/4,4-7,39.0,91.7,14,530,-2
