場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,,,,曇,良,1,7,9,ジューンベロシティ,牡,5,60,西谷誠,3:26.5,,9-8-5-3,13.3,17.6,6,472,0
東京,,,,曇,良,2,4,4,メイショウアルト,牡,5,60,平沢健治,3:26.7,1.1/4,5-5-6-6,13.3,15.9,4,482,0
東京,,,,曇,良,3,2,2,トライフォーリアル,セ,6,60,五十嵐雄,3:27.0,2,3-3-3-4,13.3,4.5,3,494,+8
東京,,,,曇,良,4,8,11,グレートバローズ,牡,6,60,小坂忠士,3:27.7,4,10-10-9-9,13.4,17.0,5,488,+4
東京,,,,曇,良,5,5,5,ロードアクア,牡,7,60,難波剛健,3:27.8,クビ,1-1-1-1,13.4,4.4,2,480,-4
東京,,,,曇,良,6,3,3,エイシンクリック,牡,9,61,北沢伸也,3:27.8,クビ,10-11-9-9,13.4,23.2,7,482,+2
東京,,,,曇,良,7,1,1,エミーリオ,牡,9,60,草野太郎,3:28.1,1.1/2,12-12-11-11,13.4,136.6,12,494,0
東京,,,,曇,良,8,5,6,コウユーヌレエフ,牡,9,60,大江原圭,3:28.1,クビ,3-3-4-5,13.4,74.4,10,512,+12
東京,,,,曇,良,9,7,10,ホッコーメヴィウス,セ,7,60,黒岩悠,3:28.6,2.1/2,6-6-6-7,13.4,2.0,1,472,-12
東京,,,,曇,良,10,6,8,マイネルヴァッサー,牡,10,60,小野寺祐,3:28.8,1.1/2,7-7-8-7,13.4,92.9,11,434,+4
東京,,,,曇,良,11,6,7,ザメイダン,牡,7,60,上野翔,3:29.6,5,2-2-2-2,13.5,34.8,9,488,+2
東京,,,,曇,良,12,8,12,ハンディーズピーク,牡,5,60,小牧加矢,3:30.8,7,8-9-12-12,13.6,28.5,8,512,-2
