場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,芝,2200,左,小雨,重,1,5,9,アームブランシュ,牡,3,55,吉田豊,2:15.7,,9-7-7-6,35.0,3.2,2,464,+4
新潟,芝,2200,左,小雨,重,2,8,14,ホウオウスーペリア,牡,3,55,吉田隼人,2:16.0,1.3/4,2-2-2-2,35.9,3.0,1,468,+8
新潟,芝,2200,左,小雨,重,3,5,8,プラニスフェリオ,牡,3,55,国分恭介,2:16.3,2,1-1-1-1,36.2,24.9,7,492,-2
新潟,芝,2200,左,小雨,重,4,2,3,バガン,牡,5,58,富田暁,2:16.4,1/2,3-3-3-3,36.0,34.4,11,460,-8
新潟,芝,2200,左,小雨,重,5,4,6,ミントマーク,牡,3,55,斎藤新,2:16.7,1.1/2,3-3-3-3,36.3,17.4,6,468,-10
新潟,芝,2200,左,小雨,重,6,2,2,ネイチャーシップ,牡,5,58,丸山元気,2:17.1,2.1/2,9-12-9-9,36.1,30.5,10,500,-4
新潟,芝,2200,左,小雨,重,7,3,5,メイショウウネビ,牡,4,58,泉谷楓真,2:17.2,1/2,6-6-3-3,36.9,9.1,4,480,-2
新潟,芝,2200,左,小雨,重,8,4,7,ピンクジン,牝,3,53,黛弘人,2:17.5,1.3/4,9-10-9-8,36.6,13.1,5,440,0
新潟,芝,2200,左,小雨,重,9,1,1,エイシンセラフィム,牡,3,55,角田大和,2:17.6,1/2,7-7-9-9,36.7,177.3,14,504,+2
新潟,芝,2200,左,小雨,重,10,7,13,ウイニングライブ,牡,3,55,荻野極,2:17.7,1,13-10-12-14,36.5,141.3,13,432,-2
新潟,芝,2200,左,小雨,重,11,3,4,リーゼントジャンボ,牡,5,58,菊沢一樹,2:18.0,1.1/2,15-15-15-15,36.2,252.7,15,538,0
新潟,芝,2200,左,小雨,重,12,6,11,スターグロウ,牝,3,53,三浦皇成,2:18.3,2,13-12-12-13,37.1,25.9,8,442,+6
新潟,芝,2200,左,小雨,重,13,8,15,ヒシタイカン,牡,3,55,佐々木大,2:18.6,1.3/4,7-7-7-9,37.9,6.0,3,428,-6
新潟,芝,2200,左,小雨,重,14,7,12,ゲンパチリベロ,牡,5,58,丹内祐次,2:18.6,アタマ,12-12-12-9,37.4,118.1,12,490,-12
新潟,芝,2200,左,小雨,重,15,6,10,スマイルスルー,牡,3,55,北村友一,2:18.6,アタマ,3-3-3-6,38.3,28.0,9,504,+2
