場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,ダート,1200,左,小雨,重,1,4,6,エランティス,牝,3,54,佐々木大,1:10.6,,1-1,36.6,1.8,1,482,+4
新潟,ダート,1200,左,小雨,重,2,7,12,ヤマカツパトリシア,牝,6,56,和田翼,1:10.8,1.1/4,4-4,36.3,53.9,9,458,-16
新潟,ダート,1200,左,小雨,重,3,6,10,スマイルアップ,牝,4,56,丹内祐次,1:11.3,3,5-5,36.6,3.0,2,444,-6
新潟,ダート,1200,左,小雨,重,4,8,14,コウソクカレン,牝,5,52,小林美駒,1:11.9,4,2-2,37.9,10.9,3,504,+2
新潟,ダート,1200,左,小雨,重,5,7,11,ブリラーノ,牝,4,52,古川奈穂,1:12.1,1,8-8,36.9,42.1,8,504,+2
新潟,ダート,1200,左,小雨,重,6,6,9,カリカ,牝,4,56,吉田豊,1:12.1,クビ,12-11,36.5,16.0,4,486,-6
新潟,ダート,1200,左,小雨,重,7,5,7,ナンデフェスティヴ,牝,4,53,永島まな,1:12.1,アタマ,7-6,37.1,31.9,6,470,-4
新潟,ダート,1200,左,小雨,重,8,3,3,ラブミーモナコ,牝,3,55,斎藤新,1:12.3,3/4,8-8,37.0,57.0,11,438,-1
新潟,ダート,1200,左,小雨,重,9,5,8,シーズアクイーン,牝,4,56,杉原誠人,1:12.3,クビ,8-8,37.1,167.2,13,446,-2
新潟,ダート,1200,左,小雨,重,10,3,4,オーロラアーク,牝,4,54,小林凌大,1:12.3,アタマ,12-13,36.6,36.1,7,440,+2
新潟,ダート,1200,左,小雨,重,11,2,2,グシチャンノソラ,牝,3,55,三浦皇成,1:12.6,1.3/4,11-11,37.1,16.9,5,522,-10
新潟,ダート,1200,左,小雨,重,12,1,1,コロル,牝,3,52,西塚洸二,1:13.0,2.1/2,2-2,39.0,54.8,10,468,+10
新潟,ダート,1200,左,小雨,重,13,4,5,タガノエヴリン,牝,3,52,川端海翼,1:14.1,7,5-7,39.4,64.4,12,484,+16
新潟,ダート,1200,左,小雨,重,14,8,13,セントレア,牝,4,56,的場勇人,1:14.4,2,14-14,38.0,372.7,14,468,+18
