場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,芝,1400,左,曇,良,1,8,16,ウインシャーロット,牝,4,54,石川裕紀,1:20.5,,2-2,34.6,2.3,1,506,+8
東京,芝,1400,左,曇,良,2,5,9,レイモンドバローズ,牡,4,57,横山武史,1:20.6,クビ,5-5,34.0,7.4,4,494,+12
東京,芝,1400,左,曇,良,3,4,8,ジネストラ,牝,4,53,戸崎圭太,1:20.9,2,6-6,34.0,4.6,2,456,+10
東京,芝,1400,左,曇,良,4,3,6,カフェサンドリヨン,牝,5,53,北村宏司,1:20.9,ハナ,3-3,34.6,15.2,5,496,+16
東京,芝,1400,左,曇,良,5,2,4,タイキスウォード,牡,5,56,Ｍ．デム,1:21.2,1.1/2,11-10,33.6,6.8,3,470,-8
東京,芝,1400,左,曇,良,6,3,5,フェルミスフィア,牝,5,52,杉原誠人,1:21.2,クビ,11-12,33.5,105.1,14,446,+2
東京,芝,1400,左,曇,良,7,4,7,メインターゲット,牝,4,53,三浦皇成,1:21.2,アタマ,6-7,34.1,37.6,10,500,-4
東京,芝,1400,左,曇,良,8,8,15,アップリバー,牝,4,53,津村明秀,1:21.4,1,8-8,34.1,33.5,8,492,-2
東京,芝,1400,左,曇,良,9,7,14,ゲバラ,牡,6,55,大野拓弥,1:21.5,3/4,13-12,33.8,20.2,7,478,-4
東京,芝,1400,左,曇,良,10,6,12,フランジヴェント,牝,5,52,野中悠太,1:21.5,クビ,13-14,33.6,34.0,9,492,+16
東京,芝,1400,左,曇,良,11,7,13,オメガドーヴィル,牝,6,51,永野猛蔵,1:22.0,2.1/2,16-16,33.5,73.7,12,422,+10
東京,芝,1400,左,曇,良,12,1,2,チビラーサン,牝,6,53,松岡正海,1:22.2,1.1/2,13-14,34.2,89.7,13,450,+8
東京,芝,1400,左,曇,良,13,2,3,セイウンパワフル,牡,5,55,横山琉人,1:22.2,ハナ,8-8,34.9,110.5,15,476,+4
東京,芝,1400,左,曇,良,14,5,10,グレイテスト,牝,6,53,内田博幸,1:22.4,1,1-1,37.4,16.8,6,492,+2
東京,芝,1400,左,曇,良,15,6,11,ロンギングバース,牡,4,54,木幡初也,1:22.4,ハナ,3-3,36.1,327.4,16,482,+2
東京,芝,1400,左,曇,良,16,1,1,ザイラ,牝,5,53,丸山元気,1:22.5,1/2,8-10,34.9,46.0,11,476,-2
