場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,芝,1800,右,雪,良,1,3,3,メイショウテンモン,牡,7,57,松若風馬,1:49.0,,1-1-1-2,35.8,18.5,5,510,+2
小倉,芝,1800,右,雪,良,2,5,5,シティレインボー,牡,4,56,菱田裕二,1:49.0,クビ,9-2-2-1,35.7,3.8,3,484,0
小倉,芝,1800,右,雪,良,3,7,7,ダノンドリーマー,牡,4,56,西村淳也,1:49.1,クビ,4-4-5-4,34.5,3.6,2,492,-4
小倉,芝,1800,右,雪,良,4,4,4,ウエストンバート,牡,4,56,吉田隼人,1:49.3,1,3-4-7-6,34.4,5.1,4,536,0
小倉,芝,1800,右,雪,良,5,8,10,ディープハーモニー,牡,5,57,泉谷楓真,1:49.4,1,2-2-3-3,35.4,47.0,8,498,-2
小倉,芝,1800,右,雪,良,6,2,2,メイショウカクウン,牡,7,57,横山和生,1:49.5,1/2,10-10-7-8,34.6,26.7,7,464,+10
小倉,芝,1800,右,雪,良,7,8,9,コーディアル,牝,4,54,鮫島克駿,1:49.6,アタマ,5-6-6-6,34.8,2.9,1,492,+2
小倉,芝,1800,右,雪,良,8,6,6,ジャミールフエルテ,セ,6,57,富田暁,1:49.8,1.1/2,6-9-7-8,34.8,21.2,6,462,-6
小倉,芝,1800,右,雪,良,9,1,1,ヴィント,牡,6,57,竹之下智,1:49.9,3/4,6-7-10-10,34.7,166.1,10,536,-10
小倉,芝,1800,右,雪,良,10,7,8,クリノオウジャ,牡,6,57,斎藤新,1:49.9,ハナ,6-7-4-4,35.5,47.9,9,454,+16
