場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,1800,右,曇,稍重,1,7,10,オーサムリザルト,牝,3,53,川田将雅,1:51.2,,3-4-3-3,36.4,1.4,1,500,+10
阪神,ダート,1800,右,曇,稍重,2,5,6,ダンテバローズ,牡,3,55,松若風馬,1:51.7,3,2-2-2-2,37.0,18.6,6,504,0
阪神,ダート,1800,右,曇,稍重,3,8,13,インヒズアイズ,牝,3,53,坂井瑠星,1:52.5,5,1-1-1-1,38.0,14.9,5,462,+2
阪神,ダート,1800,右,曇,稍重,4,2,2,タガノアレハンドラ,牝,3,53,国分恭介,1:53.0,3,7-5-6-5,38.0,66.4,8,484,-4
阪神,ダート,1800,右,曇,稍重,5,7,11,シゲルオトヒメ,牝,4,56,和田翼,1:53.3,1.3/4,10-10-10-10,37.7,293.0,13,418,-2
阪神,ダート,1800,右,曇,稍重,6,6,8,ベファーナ,牝,3,53,西村淳也,1:53.5,1.1/2,13-13-10-9,38.0,116.7,9,486,0
阪神,ダート,1800,右,曇,稍重,7,8,12,スパークルアイズ,牝,4,56,秋山真一,1:53.6,3/4,5-5-6-5,38.5,5.3,2,490,0
阪神,ダート,1800,右,曇,稍重,8,4,4,サクセスドレーク,牡,4,58,藤岡康太,1:53.9,1.3/4,8-8-8-8,38.6,8.2,3,518,+28
阪神,ダート,1800,右,曇,稍重,9,3,3,ジョータルマエ,牡,3,52,田口貫太,1:54.1,1,5-5-5-5,39.1,192.9,10,492,0
阪神,ダート,1800,右,曇,稍重,10,6,9,スズノハマヤ,牡,3,55,菱田裕二,1:54.2,3/4,12-12-13-12,38.3,32.5,7,466,-8
阪神,ダート,1800,右,曇,稍重,11,4,5,イツモハラペコ,牡,3,55,幸英明,1:54.6,2,3-3-3-3,39.8,13.5,4,468,0
阪神,ダート,1800,右,曇,稍重,12,1,1,ビービーモノローグ,セ,5,58,和田竜二,1:55.7,7,8-8-8-10,40.3,210.0,11,444,-6
阪神,ダート,1800,右,曇,稍重,13,5,7,レヴィーアクイーン,牝,5,56,酒井学,1:56.6,5,10-10-10-13,40.8,252.3,12,470,-10
