場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,ダート,1400,左,晴,良,1,2,3,フィールザワールド,牡,4,56,藤岡佑介,1:25.7,,15-14,35.4,3.3,1,476,+4
東京,ダート,1400,左,晴,良,2,2,4,ユイノチャッキー,牡,4,56,吉田豊,1:25.8,1/2,9-8,36.3,13.0,7,508,0
東京,ダート,1400,左,晴,良,3,6,11,ブラックパンサー,牡,4,56,田辺裕信,1:25.9,1/2,6-5,36.7,8.5,5,504,+8
東京,ダート,1400,左,晴,良,4,8,16,トロワシャルム,セ,5,55,永野猛蔵,1:26.0,1/2,1-1,37.5,18.8,8,470,-16
東京,ダート,1400,左,晴,良,5,5,10,アポロセイラン,牡,5,54,横山琉人,1:26.1,1/2,11-11,36.3,45.0,9,480,+8
東京,ダート,1400,左,晴,良,6,6,12,ブルメンダール,牡,4,56,Ｍ．デム,1:26.2,3/4,3-3,37.3,4.7,2,474,+4
東京,ダート,1400,左,晴,良,7,5,9,ユングヴィ,牡,4,56,江田照男,1:26.3,1/2,5-5,37.1,6.4,3,472,+20
東京,ダート,1400,左,晴,良,8,8,15,クリノパイソン,セ,4,53,小林脩斗,1:26.5,1.1/2,2-2,37.8,90.2,12,482,-18
東京,ダート,1400,左,晴,良,9,4,7,バウンティハンター,牡,5,57,松岡正海,1:26.6,クビ,8-8,37.0,54.7,11,496,-4
東京,ダート,1400,左,晴,良,10,7,14,ダイチヴィット,牡,5,57,武士沢友,1:26.7,3/4,13-11,36.9,241.5,14,468,+10
東京,ダート,1400,左,晴,良,11,1,1,ホワイトクロウ,セ,4,56,岩田康誠,1:26.7,ハナ,6-7,37.3,6.8,4,456,+2
東京,ダート,1400,左,晴,良,12,3,5,ヴァンデリオン,牡,5,57,野中悠太,1:26.9,1,12-13,36.9,50.6,10,494,+10
東京,ダート,1400,左,晴,良,13,4,8,ビバヴィットーリオ,牡,5,57,横山武史,1:27.0,3/4,3-3,38.1,9.3,6,536,+14
東京,ダート,1400,左,晴,良,14,1,2,ラピカズマ,牡,4,56,丸田恭介,1:27.5,2.1/2,14-14,37.2,161.9,13,522,+40
東京,ダート,1400,左,晴,良,15,7,13,シングンバズーカ,牡,5,57,伊藤工真,1:28.0,3,15-16,37.3,253.4,15,488,+8
東京,ダート,1400,左,晴,良,16,3,6,マルス,牡,4,55,木幡育也,1:28.3,2,9-10,38.6,367.8,16,456,+10
