場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
福島,芝,1200,右,曇,良,1,3,5,アララララ,牡,2,56,丹内祐次,1:09.8,,1-1,35.9,2.7,1,436,0
福島,芝,1200,右,曇,良,2,1,2,エクストラバック,牡,2,56,吉田隼人,1:10.7,5,4-3,36.6,7.5,5,488,+2
福島,芝,1200,右,曇,良,3,7,13,レオナルドスター,牡,2,55,佐々木大,1:11.2,3.1/2,4-5,37.0,7.2,3,464,0
福島,芝,1200,右,曇,良,4,5,9,クリーゲリン,牝,2,55,丸山元気,1:11.4,1.1/4,2-2,37.5,15.9,6,438,+6
福島,芝,1200,右,曇,良,5,2,3,マリノバレリーナ,牝,2,55,原田和真,1:11.4,ハナ,8-7,36.8,49.3,9,454,+4
福島,芝,1200,右,曇,良,6,6,12,ドレッド,牡,2,53,永島まな,1:11.7,1.3/4,10-9,36.9,4.1,2,454,0
福島,芝,1200,右,曇,良,7,8,15,ミルミル,牝,2,55,杉原誠人,1:11.8,クビ,11-11,36.8,36.9,7,400,-2
福島,芝,1200,右,曇,良,8,3,6,クミンフレイバー,牝,2,54,原優介,1:12.0,1.1/2,7-7,37.6,38.9,8,448,+8
福島,芝,1200,右,曇,良,9,4,7,アクアファースト,牝,2,51,小林美駒,1:12.1,3/4,11-11,37.1,112.5,12,410,0
福島,芝,1200,右,曇,良,10,5,10,プレイフォーエフ,牝,2,53,藤田菜七,1:12.2,3/4,8-9,37.7,75.6,11,444,+2
福島,芝,1200,右,曇,良,11,7,14,ロータスシルク,牝,2,54,角田大和,1:12.2,アタマ,3-3,38.2,7.4,4,426,+4
福島,芝,1200,右,曇,良,12,2,4,ヒルンドルスティカ,牝,2,52,小林勝太,1:12.4,1,4-6,38.2,58.4,10,410,-10
福島,芝,1200,右,曇,良,13,1,1,リケアジョーヌ,牝,2,55,武藤雅,1:12.6,1.1/2,16-16,36.2,339.4,14,412,+4
福島,芝,1200,右,曇,良,14,6,11,フェスティヴマメ,牝,2,54,秋山稔樹,1:13.3,4,14-13,38.0,448.9,15,396,-16
福島,芝,1200,右,曇,良,15,8,16,グランヴィルローズ,牝,2,55,嶋田純次,1:13.7,2.1/2,11-13,38.6,252.5,13,402,0
福島,芝,1200,右,曇,良,16,4,8,メイボウコウシ,牝,2,55,菅原隆一,1:13.7,ハナ,14-15,38.3,720.9,16,408,0
