場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,1800,右,晴,稍重,1,2,2,シゲルバクハツ,牡,5,58,戸崎圭太,1:53.0,,8-8-7-6,35.9,8.8,4,502,-2
阪神,ダート,1800,右,晴,稍重,2,3,3,パーティーベル,牡,4,58,横山和生,1:53.1,3/4,10-10-2-2,36.5,5.2,3,452,0
阪神,ダート,1800,右,晴,稍重,3,5,5,ワンダーブレット,セ,4,58,小牧太,1:54.2,7,1-1-1-1,37.7,4.2,2,498,+2
阪神,ダート,1800,右,晴,稍重,4,7,8,イルミネーター,牡,6,58,水口優也,1:54.4,1,11-11-9-7,36.9,70.5,9,480,+8
阪神,ダート,1800,右,晴,稍重,5,7,9,ウォーターアンク,牝,5,56,国分恭介,1:54.4,ハナ,9-9-11-9,36.5,163.6,10,494,+8
阪神,ダート,1800,右,晴,稍重,6,6,6,アシタガアルサ,牡,5,58,団野大成,1:54.7,2,2-2-2-2,38.2,56.8,8,464,+2
阪神,ダート,1800,右,晴,稍重,7,6,7,シュガーコルト,セ,4,58,岩田望来,1:55.0,1.3/4,7-7-9-9,37.3,28.2,7,496,-2
阪神,ダート,1800,右,晴,稍重,8,4,4,グーデンドラーク,牡,4,58,鮫島克駿,1:55.3,1.1/2,2-2-4-4,38.5,1.8,1,512,-8
阪神,ダート,1800,右,晴,稍重,9,8,10,ウインジョイフル,牡,6,58,長岡禎仁,1:55.3,クビ,4-5-7-7,38.0,233.1,11,492,-14
阪神,ダート,1800,右,晴,稍重,10,8,11,プレジールミノル,牡,5,58,酒井学,1:55.4,クビ,4-4-4-9,38.0,26.4,6,500,+2
阪神,ダート,1800,右,晴,稍重,11,1,1,ミステリーボックス,セ,4,58,幸英明,1:55.5,1/2,6-6-6-4,38.5,20.3,5,496,+4
