場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,ダート,1800,左,晴,良,1,7,10,ノーブルラン,牡,4,55,石田拓郎,1:52.9,,5-5-2-2,37.9,79.2,10,462,-4
新潟,ダート,1800,左,晴,良,2,6,8,キャネル,牡,3,55,ルメール,1:53.0,1/2,8-7-9-8,37.2,1.2,1,496,0
新潟,ダート,1800,左,晴,良,3,8,12,タリスマン,牡,3,55,伊藤工真,1:53.2,1.1/2,1-1-1-1,38.2,14.4,4,468,+4
新潟,ダート,1800,左,晴,良,4,2,2,ファルコンミノル,牡,4,58,田辺裕信,1:53.2,ハナ,10-9-7-6,37.5,7.2,2,444,-2
新潟,ダート,1800,左,晴,良,5,5,6,シグムンド,牡,3,55,柴田大知,1:53.9,4,5-5-3-4,38.6,12.2,3,496,0
新潟,ダート,1800,左,晴,良,6,8,11,グロリアスヒーロー,セ,5,58,菅原明良,1:54.3,2.1/2,7-7-5-5,38.8,36.3,7,474,0
新潟,ダート,1800,左,晴,良,7,3,3,キタノマキシム,牡,3,55,松岡正海,1:54.7,2,2-3-3-3,39.4,67.5,9,480,+14
新潟,ダート,1800,左,晴,良,8,6,7,ヘヴンリーハンド,セ,3,55,木幡巧也,1:54.8,1/2,11-11-10-9,38.8,32.7,6,506,-4
新潟,ダート,1800,左,晴,良,9,7,9,インオービット,牡,4,58,菊沢一樹,1:55.7,5,9-9-12-11,39.5,28.4,5,480,+4
新潟,ダート,1800,左,晴,良,10,1,1,グレースレニー,牝,4,56,原田和真,1:57.2,9,11-11-11-11,41.1,420.5,12,464,+6
新潟,ダート,1800,左,晴,良,11,5,5,バウンドトゥウィン,牝,3,50,大江原比,1:58.0,5,3-2-7-9,42.3,54.3,8,420,0
新潟,ダート,1800,左,晴,良,12,4,4,ノアファラオ,牡,3,53,小林脩斗,1:58.2,1.1/4,3-4-5-6,42.6,354.9,11,464,+6
