場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,,,,雨,稍重,1,1,1,ブラックボイス,牡,5,60,石神深一,3:07.8,,3-3-2-3,13.1,6.1,4,522,+6
小倉,,,,雨,稍重,2,8,12,ヴェイルネビュラ,セ,6,60,草野太郎,3:08.0,1,2-1-1-1,13.1,5.9,3,500,0
小倉,,,,雨,稍重,3,8,11,エンデュミオン,牡,7,60,小牧加矢,3:08.6,4,3-3-2-2,13.2,4.2,1,462,-4
小倉,,,,雨,稍重,4,5,5,メリディアンローグ,牡,7,60,大江原圭,3:09.5,5,10-9-4-4,13.3,5.2,2,496,+6
小倉,,,,雨,稍重,5,7,9,サンデイビス,牡,6,60,上野翔,3:09.6,1,6-7-7-6,13.3,37.0,11,506,-2
小倉,,,,雨,稍重,6,6,7,レディステディゴー,牡,6,60,中村将之,3:09.7,1/2,12-12-9-8,13.3,14.2,7,516,-6
小倉,,,,雨,稍重,7,3,3,プンタアレナス,セ,6,60,蓑島靖典,3:09.8,1/2,6-5-4-4,13.3,7.1,5,488,+6
小倉,,,,雨,稍重,8,4,4,ヒストリアノワール,セ,6,60,伴啓太,3:11.4,10,6-7-7-7,13.4,34.0,10,440,-4
小倉,,,,雨,稍重,9,6,8,プラチナドリーム,牡,5,60,黒岩悠,3:11.6,1.1/4,9-9-9-9,13.4,52.4,12,480,+8
小倉,,,,雨,稍重,10,5,6,リバーシブルレーン,牡,8,59,水沼元輝,3:12.1,3,10-11-11-9,13.4,31.6,9,452,+14
小倉,,,,雨,稍重,11,7,10,ファルヴォーレ,牡,6,60,小坂忠士,3:13.4,8,5-5-11-12,13.5,19.8,8,472,+10
小倉,,,,雨,稍重,中,2,2,オシリスブレイン,牡,7,60,五十嵐雄,,,1-2-4-9,,7.9,6,504,+2
