場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
京都,,,,晴,良,1,8,17,ドゥレッツァ,牡,3,57,ルメール,3:03.1,,1-1-3-2,34.6,7.3,4,468,+12
京都,,,,晴,良,2,4,7,タスティエーラ,牡,3,57,モレイラ,3:03.7,3.1/2,9-11-9-8,34.8,4.7,2,480,+2
京都,,,,晴,良,3,7,14,ソールオリエンス,牡,3,57,横山武史,3:04.0,1.1/2,11-12-12-8,35.1,2.7,1,464,+4
京都,,,,晴,良,4,3,6,リビアングラス,牡,3,57,坂井瑠星,3:04.1,3/4,3-3-1-1,35.9,36.2,9,498,-2
京都,,,,晴,良,5,4,8,サヴォーナ,牡,3,57,池添謙一,3:04.1,ハナ,15-15-3-2,35.6,22.3,7,536,+8
京都,,,,晴,良,6,6,12,ハーツコンチェルト,牡,3,57,松山弘平,3:04.1,クビ,4-5-6-8,35.3,9.3,5,498,+6
京都,,,,晴,良,7,5,10,マイネルラウレア,牡,3,57,岩田望来,3:04.1,ハナ,15-15-12-12,35.1,71.2,11,500,+4
京都,,,,晴,良,8,7,13,ナイトインロンドン,牡,3,57,和田竜二,3:04.2,アタマ,11-12-12-15,35.1,88.1,12,472,-10
京都,,,,晴,良,9,8,15,ファントムシーフ,牡,3,57,武豊,3:04.3,1/2,6-6-6-5,35.5,20.3,6,504,+2
京都,,,,晴,良,10,6,11,サトノグランツ,牡,3,57,川田将雅,3:04.3,ハナ,11-12-16-12,35.1,5.0,3,496,+4
京都,,,,晴,良,11,8,16,ショウナンバシット,牡,3,57,Ｍ．デム,3:04.4,1/2,8-8-9-11,35.5,185.4,15,492,+6
京都,,,,晴,良,12,2,3,シーズンリッチ,牡,3,57,角田大河,3:04.7,1.3/4,9-8-12-15,35.5,277.7,16,492,-6
京都,,,,晴,良,13,1,2,ウインオーディン,牡,3,57,三浦皇成,3:05.0,2,15-15-17-15,35.6,120.4,13,474,-8
京都,,,,晴,良,14,1,1,トップナイフ,牡,3,57,横山典弘,3:05.0,アタマ,11-8-3-5,36.4,23.5,8,482,0
京都,,,,晴,良,15,5,9,ノッキングポイント,牡,3,57,北村宏司,3:05.2,1,7-6-9-12,36.3,41.7,10,492,-2
京都,,,,晴,良,16,2,4,ダノントルネード,牡,3,57,西村淳也,3:06.7,9,4-3-6-5,38.0,177.2,14,508,-6
京都,,,,晴,良,17,3,5,パクスオトマニカ,牡,3,57,田辺裕信,3:07.8,7,2-2-2-2,39.5,299.2,17,472,-6
