場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,芝,2500,右,晴,良,1,6,6,エメリヨン,牝,4,56,田辺裕信,2:31.6,,3-3-4-2,35.0,2.5,1,458,-2
中山,芝,2500,右,晴,良,2,1,1,ワンダフルヘヴン,牝,5,54,小林脩斗,2:32.2,3.1/2,5-5-6-4,35.4,145.9,9,492,0
中山,芝,2500,右,晴,良,3,5,5,ニシノコイゴコロ,牝,3,53,野中悠太,2:32.4,1.1/4,5-5-6-6,35.6,5.2,3,428,-2
中山,芝,2500,右,晴,良,4,8,9,マイファミリー,牡,3,55,黛弘人,2:32.6,1,3-3-4-4,36.0,6.6,4,436,-14
中山,芝,2500,右,晴,良,5,8,10,パッカパッカブー,牡,3,55,松岡正海,2:32.8,1.1/4,7-7-8-8,35.7,8.8,5,492,+14
中山,芝,2500,右,晴,良,6,3,3,チャイボーグ,牝,4,53,長浜鴻緒,2:33.0,1.1/2,10-10-10-9,35.0,103.0,8,474,-6
中山,芝,2500,右,晴,良,7,7,7,エコロマーベリック,セ,4,56,小林勝太,2:33.0,クビ,2-2-2-2,36.6,17.3,7,492,-12
中山,芝,2500,右,晴,良,8,7,8,ソウルアンドジャズ,牡,3,55,丹内祐次,2:34.4,8,9-8-1-1,38.4,3.8,2,486,0
中山,芝,2500,右,晴,良,9,4,4,ライヴァル,牡,4,58,柴田大知,2:35.5,7,8-8-9-10,37.8,296.9,10,484,+2
中山,芝,2500,右,晴,良,10,2,2,カイゼルスベルグ,牡,3,55,北村宏司,2:36.9,8,1-1-2-6,40.5,13.7,6,552,-18
