場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,芝,1800,右,晴,良,1,5,9,マイネルバーテクス,牡,4,57,丹内祐次,1:48.3,,6-6-5-3,35.2,2.8,1,514,-2
小倉,芝,1800,右,晴,良,2,2,2,ダノンアトラス,牡,4,57,鮫島克駿,1:48.3,クビ,6-6-8-6,34.9,3.5,2,410,+6
小倉,芝,1800,右,晴,良,3,7,13,コスモエクスプレス,牡,6,58,斎藤新,1:48.4,3/4,11-10-8-9,34.9,36.9,9,500,-6
小倉,芝,1800,右,晴,良,4,6,10,スノーブリザード,牡,4,57,鮫島良太,1:48.6,1.1/4,5-5-6-6,35.3,16.9,6,490,+6
小倉,芝,1800,右,晴,良,5,8,14,ヤマニンアラクリア,牡,4,57,国分優作,1:48.6,ハナ,3-4-3-3,35.6,9.8,4,482,-8
小倉,芝,1800,右,晴,良,6,7,12,サトノエンパイア,牡,4,57,小沢大仁,1:48.7,3/4,2-3-3-3,35.7,24.7,7,430,+2
小倉,芝,1800,右,晴,良,7,3,4,エイトスターズ,牝,5,56,吉田隼人,1:48.8,クビ,13-12-12-9,35.1,10.3,5,476,-4
小倉,芝,1800,右,晴,良,8,3,5,ニシノインヴィクタ,牡,4,57,黛弘人,1:48.9,1,8-8-6-6,35.6,5.7,3,516,0
小倉,芝,1800,右,晴,良,9,4,6,コスモカノア,牝,4,51,小林美駒,1:49.0,クビ,15-15-15-15,34.4,99.2,13,372,-2
小倉,芝,1800,右,晴,良,10,4,7,ゼアズノープレイス,牡,6,58,的場勇人,1:49.0,クビ,10-10-10-9,35.4,33.6,8,518,0
小倉,芝,1800,右,晴,良,11,2,3,バロックダンス,牝,5,54,永島まな,1:49.2,1.1/4,14-14-14-14,35.1,42.1,11,462,-4
小倉,芝,1800,右,晴,良,12,6,11,マイネルレグルス,牡,4,57,佐々木大,1:49.5,1.3/4,3-2-2-1,36.7,41.1,10,496,+4
小倉,芝,1800,右,晴,良,13,8,15,エイユーキュート,牝,4,55,秋山稔樹,1:49.6,1,1-1-1-2,37.0,67.1,12,432,-2
小倉,芝,1800,右,晴,良,14,1,1,コウセイマリア,牝,5,53,石神深道,1:49.9,1.3/4,11-13-13-13,35.9,152.5,14,410,0
小倉,芝,1800,右,晴,良,15,5,8,マルモルミエール,牡,5,57,泉谷楓真,1:50.2,1.3/4,9-9-10-9,36.6,208.8,15,494,-6
