場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,ダート,1400,左,晴,良,1,8,15,テイエムアトム,牡,5,58,バシュロ,1:24.6,,4-5,36.7,3.3,2,540,-8
東京,ダート,1400,左,晴,良,2,7,13,バルミュゼット,牡,4,58,横山武史,1:24.9,2,13-13,35.9,5.7,4,518,-4
東京,ダート,1400,左,晴,良,3,4,8,ローヴェロ,牡,4,58,ルメール,1:25.1,1.1/4,2-2,37.6,2.4,1,504,+2
東京,ダート,1400,左,晴,良,4,5,10,フィールザワールド,牡,5,58,北村宏司,1:25.2,クビ,13-12,36.4,40.9,6,482,-6
東京,ダート,1400,左,晴,良,5,2,4,ゲンパチプライド,牡,4,58,福永祐一,1:25.2,クビ,7-6,37.0,4.7,3,494,-2
東京,ダート,1400,左,晴,良,6,1,2,ウーゴ,牡,6,58,太宰啓介,1:25.3,1/2,16-16,35.7,70.3,10,498,-14
東京,ダート,1400,左,晴,良,7,3,5,マイナーズライト,セ,5,58,柴田善臣,1:25.4,1/2,10-9,36.9,169.6,12,464,-6
東京,ダート,1400,左,晴,良,8,5,9,ジュールサイクル,牝,6,56,石川裕紀,1:25.6,3/4,15-15,36.3,224.4,14,462,0
東京,ダート,1400,左,晴,良,9,6,12,プロバーティオ,牡,5,58,柴田大知,1:25.7,1,3-3,37.9,49.2,7,502,+2
東京,ダート,1400,左,晴,良,10,7,14,デルマカンノン,牝,5,56,坂井瑠星,1:25.8,クビ,6-3,38.0,54.8,8,446,-2
東京,ダート,1400,左,晴,良,11,3,6,ブリエヴェール,牡,5,58,永野猛蔵,1:26.0,1.1/4,7-6,37.8,267.3,15,464,+12
東京,ダート,1400,左,晴,良,12,8,16,サンデーミラージュ,セ,6,58,水口優也,1:26.7,4,12-11,38.1,56.1,9,482,-8
東京,ダート,1400,左,晴,良,13,4,7,コングールテソーロ,牡,7,58,戸崎圭太,1:26.7,クビ,10-13,37.8,25.3,5,486,0
東京,ダート,1400,左,晴,良,14,1,1,スウィートプロミス,牝,4,56,菅原明良,1:27.8,7,1-1,40.3,172.6,13,454,-4
東京,ダート,1400,左,晴,良,15,2,3,セイウンシデン,牡,4,58,大野拓弥,1:28.1,1.3/4,7-9,39.6,342.1,16,518,0
東京,ダート,1400,左,晴,良,16,6,11,アウリガテソーロ,牡,5,58,杉原誠人,1:28.4,1.3/4,4-6,40.2,137.7,11,514,+8
