場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,ダート,1000,右,晴,不良,1,7,12,アルバミノル,牡,5,58,丹内祐次,0:57.6,,5-3,34.7,14.1,6,482,+2
小倉,ダート,1000,右,晴,不良,2,2,2,プリティインピンク,牝,5,56,西村淳也,0:57.8,1.1/4,10-8,34.5,5.4,2,438,0
小倉,ダート,1000,右,晴,不良,3,1,1,ハギノオーロ,牝,6,56,藤懸貴志,0:58.0,1,2-1,35.7,10.6,5,516,-4
小倉,ダート,1000,右,晴,不良,4,4,5,ユスティニアン,牡,5,58,黛弘人,0:58.0,クビ,8-6,34.9,2.9,1,442,+4
小倉,ダート,1000,右,晴,不良,5,6,10,パロットビーク,牝,5,56,田辺裕信,0:58.1,1/2,13-12,34.1,14.7,7,470,-4
小倉,ダート,1000,右,晴,不良,6,5,8,グレタ,牝,4,56,ムルザバ,0:58.2,1/2,12-11,34.7,19.2,8,466,0
小倉,ダート,1000,右,晴,不良,7,8,13,サイモンルピナス,牝,5,56,斎藤新,0:58.3,1/2,5-6,35.4,45.0,11,444,-4
小倉,ダート,1000,右,晴,不良,8,3,4,フチサンメルチャン,牡,6,58,小牧太,0:58.4,アタマ,10-10,35.0,19.9,9,478,+6
小倉,ダート,1000,右,晴,不良,9,3,3,シャスティーナ,牝,5,56,田中健,0:58.6,1.1/4,7-8,35.6,45.6,12,480,-10
小倉,ダート,1000,右,晴,不良,10,7,11,フルールドネージュ,牝,6,56,藤岡佑介,0:58.7,3/4,3-3,36.0,7.5,4,442,-6
小倉,ダート,1000,右,晴,不良,11,8,14,チャーミングアクト,牝,6,56,幸英明,0:58.7,ハナ,9-12,35.5,25.4,10,474,+2
小倉,ダート,1000,右,晴,不良,12,4,6,ルーリング,牡,5,58,松若風馬,0:59.0,2,14-14,34.8,50.2,13,516,-6
小倉,ダート,1000,右,晴,不良,13,5,7,ファンタジックラン,牝,4,56,角田大和,0:59.1,クビ,3-3,36.4,63.4,14,446,0
小倉,ダート,1000,右,晴,不良,14,6,9,デルマシルフ,牝,4,56,鷲頭虎太,0:59.1,クビ,1-2,36.8,7.3,3,470,+4
