場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,1400,右,小雨,稍重,1,8,15,カマチョクイン,牝,3,54,鮫島克駿,1:25.7,,1-1,38.2,3.9,2,462,+2
阪神,ダート,1400,右,小雨,稍重,2,3,5,ロンシャンクイーン,牝,3,54,横山典弘,1:25.8,1/2,3-3,38.0,11.4,4,422,-2
阪神,ダート,1400,右,小雨,稍重,3,5,9,コトヴィア,牝,3,54,松田大作,1:26.4,3.1/2,6-5,38.3,12.6,5,444,+4
阪神,ダート,1400,右,小雨,稍重,4,8,16,キスオンザビーチ,牝,3,54,岩田望来,1:27.2,5,2-2,39.6,16.8,6,470,-2
阪神,ダート,1400,右,小雨,稍重,5,4,8,フォーサイティド,牝,3,54,松山弘平,1:27.3,3/4,6-8,39.2,4.6,3,492,+4
阪神,ダート,1400,右,小雨,稍重,6,5,10,カセノミオ,牝,3,54,川須栄彦,1:27.4,3/4,10-10,39.1,2.5,1,520,+6
阪神,ダート,1400,右,小雨,稍重,7,1,1,サクセスアイ,牝,3,54,酒井学,1:27.9,3,16-13,39.0,139.1,12,426,-2
阪神,ダート,1400,右,小雨,稍重,8,2,3,メダルラッシュ,牝,3,54,秋山真一,1:28.1,1,11-10,39.8,47.3,10,464,+2
阪神,ダート,1400,右,小雨,稍重,9,3,6,ウインコマチ,牝,3,54,和田竜二,1:28.2,クビ,6-5,40.2,42.2,9,422,+2
阪神,ダート,1400,右,小雨,稍重,10,1,2,トーホウダリンシア,牝,3,54,池添謙一,1:28.4,1.1/2,6-9,40.3,140.9,13,432,-6
阪神,ダート,1400,右,小雨,稍重,11,4,7,ブラックディーバ,牝,3,54,国分恭介,1:28.8,2.1/2,15-14,40.0,405.7,16,480,+2
阪神,ダート,1400,右,小雨,稍重,12,7,14,イズミアマゾネス,牝,3,54,古川吉洋,1:28.8,クビ,3-4,41.0,19.6,7,440,-6
阪神,ダート,1400,右,小雨,稍重,13,2,4,シアワセノアシオト,牝,3,50,永島まな,1:29.0,1.1/4,14-15,40.0,61.5,11,422,-6
阪神,ダート,1400,右,小雨,稍重,14,6,11,エコロミューズ,牝,3,54,国分優作,1:30.4,8,12-12,41.9,260.0,14,486,+4
阪神,ダート,1400,右,小雨,稍重,15,7,13,サクラトップクリス,牝,3,54,岩田康誠,1:30.8,2.1/2,3-5,42.9,25.7,8,456,0
阪神,ダート,1400,右,小雨,稍重,16,6,12,ダンザンレーヴ,牝,3,52,角田大河,1:31.0,1.1/2,12-15,42.2,330.1,15,406,+8
