場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,ダート,1200,右,曇,良,1,1,2,アイムプラウド,牡,3,57,丹内祐次,1:11.7,,7-5,36.8,70.4,10,512,-6
中山,ダート,1200,右,曇,良,2,3,5,ソニックロプロス,牡,3,54,小林勝太,1:11.8,3/4,2-2,37.7,2.6,1,502,+4
中山,ダート,1200,右,曇,良,3,4,8,タッカーバレット,牡,3,57,戸崎圭太,1:11.9,クビ,4-3,37.3,4.6,2,490,-12
中山,ダート,1200,右,曇,良,4,5,10,ジェットブレイク,牡,3,57,斎藤新,1:12.9,6,11-12,37.5,5.4,4,476,-8
中山,ダート,1200,右,曇,良,5,6,11,ニシノヤングマン,牡,3,57,横山和生,1:13.0,クビ,9-8,38.0,12.3,5,462,0
中山,ダート,1200,右,曇,良,6,3,6,ミッキーイーグル,牡,3,56,永野猛蔵,1:13.3,1.3/4,10-10,38.1,53.7,9,452,+2
中山,ダート,1200,右,曇,良,7,6,12,ビックス,牡,3,57,江田照男,1:13.3,クビ,4-5,38.7,238.5,13,454,+3
中山,ダート,1200,右,曇,良,8,7,13,ボエーム,牡,3,57,岩部純二,1:13.3,アタマ,11-11,37.8,15.4,6,428,+4
中山,ダート,1200,右,曇,良,9,2,3,ミルキーメモリー,牝,3,55,木幡巧也,1:13.4,クビ,1-1,39.4,113.4,11,452,-8
中山,ダート,1200,右,曇,良,10,8,15,サンセットカラー,牝,3,55,小林凌大,1:13.5,1/2,13-12,37.8,465.5,15,418,-4
中山,ダート,1200,右,曇,良,11,4,7,バッファローライズ,牡,3,57,内田博幸,1:13.7,1.1/4,3-3,39.3,22.9,7,502,0
中山,ダート,1200,右,曇,良,12,5,9,モナコブル,牡,3,57,横山武史,1:13.8,1/2,6-7,39.0,4.8,3,452,+2
中山,ダート,1200,右,曇,良,13,8,16,キョウエイチアフル,牝,3,55,大塚海渡,1:14.0,1.1/4,16-16,37.5,211.3,12,448,+8
中山,ダート,1200,右,曇,良,14,2,4,エクセプション,牡,3,57,杉原誠人,1:14.0,アタマ,13-12,38.2,376.6,14,428,+10
中山,ダート,1200,右,曇,良,15,7,14,エイシンポリシー,牝,3,55,石橋脩,1:14.5,3,7-8,39.6,43.8,8,466,-2
中山,ダート,1200,右,曇,良,16,1,1,プティキャドウ,牝,3,52,長浜鴻緒,1:15.2,4,15-15,39.2,586.6,16,370,0
