場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,,,,晴,良,1,3,3,インプレス,牡,3,55,鮫島克駿,2:27.9,,9-9-12-12,32.8,5.1,2,524,+4
阪神,,,,晴,良,2,7,10,ストリクトコード,牝,5,55,和田竜二,2:28.0,3/4,5-5-7-7,33.3,5.6,3,460,+4
阪神,,,,晴,良,3,4,4,レッドヴェロシティ,牡,4,57,Ｃ．デム,2:28.1,1/2,5-5-7-7,33.4,2.1,1,534,-8
阪神,,,,晴,良,4,7,9,タイセイモナーク,牡,6,57,吉田隼人,2:28.2,クビ,4-4-4-4,33.8,52.5,8,502,+2
阪神,,,,晴,良,5,6,8,シロニイ,牡,8,57,松若風馬,2:28.2,アタマ,1-1-1-1,34.0,82.5,10,516,+12
阪神,,,,晴,良,6,8,11,テンカハル,牡,4,57,池添謙一,2:28.2,ハナ,8-8-10-10,33.3,20.2,6,502,+2
阪神,,,,晴,良,7,8,12,ウォルフズハウル,牡,6,57,幸英明,2:28.3,1/2,10-11-7-7,33.6,31.3,7,470,-6
阪神,,,,晴,良,8,2,2,ゼーゲン,牡,7,57,浜中俊,2:28.4,1/2,11-12-4-4,34.0,104.2,11,428,-4
阪神,,,,晴,良,9,1,1,リリーピュアハート,牝,5,55,岩田望来,2:28.4,クビ,7-7-10-10,33.5,10.3,5,460,+8
阪神,,,,晴,良,10,6,7,マイネルコロンブス,牡,5,57,国分優作,2:28.5,1/2,2-2-2-2,34.3,71.7,9,470,-2
阪神,,,,晴,良,11,5,6,ロードプレジール,牡,4,57,坂井瑠星,2:28.7,1.1/4,2-3-4-4,34.3,5.7,4,488,+4
阪神,,,,晴,良,12,5,5,ドンアルゴス,牡,7,57,川島信二,2:28.7,クビ,11-9-2-2,34.5,254.0,12,524,0
