場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
福島,ダート,1700,右,晴,稍重,1,3,5,アナベルヒマワリ,牝,3,54,富田暁,1:47.0,,3-4-4-3,39.2,2.5,1,440,-8
福島,ダート,1700,右,晴,稍重,2,2,3,ランスノーブル,牝,3,52,藤田菜七,1:47.0,アタマ,8-7-6-5,38.8,20.0,6,428,-10
福島,ダート,1700,右,晴,稍重,3,6,10,オーグメントコード,牝,3,54,勝浦正樹,1:47.5,3,3-1-1-1,40.2,12.2,5,456,-6
福島,ダート,1700,右,晴,稍重,4,4,7,カフェノワール,牝,3,53,角田大和,1:47.7,3/4,2-2-2-2,40.3,4.4,3,446,-4
福島,ダート,1700,右,晴,稍重,5,1,1,テンホワイトラブ,牝,3,52,小林凌大,1:48.0,1.3/4,1-2-3-3,40.3,3.9,2,504,+2
福島,ダート,1700,右,晴,稍重,6,8,15,マロンルピナス,牝,3,54,丹内祐次,1:49.0,6,9-9-8-6,40.6,477.1,15,408,-12
福島,ダート,1700,右,晴,稍重,7,8,14,モンセラット,牝,3,54,斎藤新,1:49.2,1.1/4,7-7-6-6,41.1,26.9,8,466,-4
福島,ダート,1700,右,晴,稍重,8,6,11,フブキ,牝,3,54,菊沢一樹,1:50.1,5,10-9-8-9,41.6,21.7,7,444,-10
福島,ダート,1700,右,晴,稍重,9,5,8,スイーツバイキング,牝,3,50,永島まな,1:50.2,クビ,3-4-4-6,42.3,8.4,4,442,-2
福島,ダート,1700,右,晴,稍重,10,7,12,ラブウェイ,牝,3,51,佐々木大,1:51.0,5,11-11-11-10,41.8,169.9,11,408,-14
福島,ダート,1700,右,晴,稍重,11,7,13,クルチェット,牝,3,53,泉谷楓真,1:51.0,ハナ,12-11-11-10,41.8,162.9,10,430,-4
福島,ダート,1700,右,晴,稍重,12,3,4,ペイシャメガミ,牝,3,54,荻野琢真,1:51.7,4,13-13-13-13,42.0,440.7,14,460,+18
福島,ダート,1700,右,晴,稍重,13,5,9,ウインプリームス,牝,3,54,黛弘人,1:52.6,5,15-14-15-15,40.4,273.3,13,448,-8
福島,ダート,1700,右,晴,稍重,14,4,6,ゼンノアマテラス,牝,3,54,秋山真一,1:52.6,クビ,14-15-14-14,40.6,176.1,12,432,+8
福島,ダート,1700,右,晴,稍重,15,2,2,グロッタジガンテ,牝,3,54,菱田裕二,1:52.9,1.1/2,3-4-8-10,44.4,51.9,9,442,0
