場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,1400,右,晴,良,1,8,16,オーヴァーネクサス,牡,5,57,北村友一,1:24.4,,12-6,36.8,7.5,4,498,+2
阪神,ダート,1400,右,晴,良,2,5,10,ローウェル,セ,4,57,坂井瑠星,1:24.5,1/2,1-1,37.5,2.4,1,534,+8
阪神,ダート,1400,右,晴,良,3,7,14,ゴダイリキ,牡,4,57,ルメール,1:24.5,クビ,7-5,37.1,10.9,5,504,+2
阪神,ダート,1400,右,晴,良,4,5,9,ニホンピロランド,牡,6,57,小牧太,1:24.6,1/2,12-10,36.8,42.5,8,498,+2
阪神,ダート,1400,右,晴,良,5,7,13,フォルツァエフ,牡,7,57,松本大輝,1:24.7,クビ,4-2,37.4,125.3,13,496,-2
阪神,ダート,1400,右,晴,良,6,4,7,ラインオブフェイト,牝,4,55,吉田隼人,1:24.8,1,2-2,37.6,28.2,7,462,+2
阪神,ダート,1400,右,晴,良,7,4,8,シェパードボーイ,牡,6,57,武豊,1:24.9,1/2,15-12,37.0,15.7,6,442,0
阪神,ダート,1400,右,晴,良,8,6,12,タガノプレトリア,牡,7,57,藤岡康太,1:25.0,1/2,7-6,37.4,156.2,15,476,+4
阪神,ダート,1400,右,晴,良,9,6,11,ゴールドパラディン,牡,5,57,幸英明,1:25.1,1/2,5-6,37.7,4.1,2,430,-2
阪神,ダート,1400,右,晴,良,10,8,15,タイガーサイレンス,牡,5,57,高倉稜,1:25.2,クビ,2-2,38.1,160.8,16,460,-4
阪神,ダート,1400,右,晴,良,11,1,2,アルメイダミノル,牡,4,57,横山典弘,1:25.4,1.1/2,5-6,38.1,6.2,3,522,+4
阪神,ダート,1400,右,晴,良,12,3,5,スズカカナロア,牡,6,57,川須栄彦,1:25.4,ハナ,10-10,37.8,90.0,11,504,-2
阪神,ダート,1400,右,晴,良,13,2,3,クリノサンレオ,牡,9,57,森裕太朗,1:25.7,1.3/4,12-14,37.8,84.7,10,470,-6
阪神,ダート,1400,右,晴,良,14,2,4,バーニングペスカ,牡,7,57,角田大河,1:25.9,1.1/4,10-12,38.3,96.3,12,474,-4
阪神,ダート,1400,右,晴,良,15,1,1,ゴッドバンブルビー,牝,6,55,富田暁,1:25.9,クビ,16-15,37.4,43.3,9,462,-2
阪神,ダート,1400,右,晴,良,16,3,6,イッシン,牡,5,57,和田竜二,1:26.7,5,7-15,39.1,145.2,14,536,-12
