場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,,,,小雨,良,1,8,10,ヴァイザーブリック,牡,3,56,荻野極,1:46.4,,5-5,34.4,2.0,1,464,0
新潟,,,,小雨,良,2,2,2,ダズリングブレイヴ,セ,4,58,亀田温心,1:46.8,2.1/2,3-3,35.1,11.7,4,488,-6
新潟,,,,小雨,良,3,4,4,ストーンズ,牡,3,56,杉原誠人,1:47.0,1,7-7,34.7,3.0,2,502,-2
新潟,,,,小雨,良,4,8,9,クイーンズワーフ,牝,3,51,長浜鴻緒,1:47.0,クビ,2-2,35.9,32.5,8,442,-2
新潟,,,,小雨,良,5,7,7,キャンディレイ,牝,3,54,菊沢一樹,1:47.3,1.3/4,9-9,34.8,21.3,6,502,+2
新潟,,,,小雨,良,6,1,1,カエルム,牡,3,56,古川吉洋,1:47.4,クビ,7-7,35.2,6.0,3,470,+12
新潟,,,,小雨,良,7,7,8,シェアホルダーズ,牡,3,56,酒井学,1:47.6,1.1/4,3-3,35.8,30.3,7,476,-14
新潟,,,,小雨,良,8,3,3,リヤンドゥミラクル,牝,3,54,大野拓弥,1:48.0,2.1/2,5-5,35.9,20.6,5,426,-4
新潟,,,,小雨,良,9,5,5,ロストボール,セ,5,54,河原田菜,1:48.6,3.1/2,9-9,36.0,139.5,10,444,0
新潟,,,,小雨,良,10,6,6,ブラックサンライズ,牝,3,53,小沢大仁,1:48.9,2,1-1,37.9,36.3,9,484,-2
