場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京1,芝,1800,左,曇,良,1,7,8,プッシュオン,牡,4,58,坂井瑠星,1:46.9,,7-9-8,33.2,2.2,1,452,-2
東京1,芝,1800,左,曇,良,2,8,10,ウインオーディン,牡,4,58,三浦皇成,1:46.9,1/2,7-6-6,33.4,3.8,3,488,+6
東京1,芝,1800,左,曇,良,3,1,1,ヤマニンガラッシア,牡,7,58,大野拓弥,1:47.1,1,2-2-3,33.9,105.9,9,456,-4
東京1,芝,1800,左,曇,良,4,4,4,ラファドゥラ,牝,4,56,菅原明良,1:47.2,1/2,5-6-6,33.8,3.3,2,490,+6
東京1,芝,1800,左,曇,良,5,3,3,モンタナアゲート,牡,5,58,岩田康誠,1:47.5,1.3/4,2-2-2,34.4,21.5,6,536,0
東京1,芝,1800,左,曇,良,6,8,9,ソワドリヨン,牝,4,56,北村宏司,1:47.8,1.3/4,5-4-3,34.6,50.5,8,474,+2
東京1,芝,1800,左,曇,良,7,2,2,アヴニールドブリエ,牡,4,58,横山和生,1:47.8,アタマ,10-10-10,33.8,13.8,4,506,0
東京1,芝,1800,左,曇,良,8,5,5,ロゼル,牡,4,58,岩田望来,1:47.9,1,4-4-5,34.6,17.4,5,482,-6
東京1,芝,1800,左,曇,良,9,7,7,メタルスパーク,セ,7,58,野中悠太,1:48.0,クビ,1-1-1,35.1,33.8,7,498,+12
東京1,芝,1800,左,曇,良,10,6,6,シュブリーム,牡,8,58,永野猛蔵,1:48.0,ハナ,9-8-8,34.3,130.7,10,488,0
