場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,,,,晴,良,1,1,2,アヴェラーレ,牝,5,55,戸崎圭太,1:32.1,,8-8,32.8,6.8,4,442,-12
新潟,,,,晴,良,2,1,1,ディヴィーナ,牝,5,55,Ｍ．デム,1:32.2,3/4,4-4,33.2,5.7,2,426,+4
新潟,,,,晴,良,3,8,16,ラインベック,セ,6,57,石橋脩,1:32.2,ハナ,4-4,33.2,12.7,6,480,-6
新潟,,,,晴,良,4,4,7,フィアスプライド,牝,5,55,北村宏司,1:32.4,1.1/4,10-9,33.0,38.4,12,486,+6
新潟,,,,晴,良,5,6,11,メイショウシンタケ,牡,5,57,浜中俊,1:32.4,クビ,12-12,32.8,28.5,10,466,-4
新潟,,,,晴,良,6,7,13,サクラトゥジュール,牡,6,57,田辺裕信,1:32.6,1,16-15,32.8,23.7,9,504,-10
新潟,,,,晴,良,7,5,9,ミッキーブリランテ,牡,7,57,丸田恭介,1:32.6,クビ,12-12,33.0,144.0,16,468,0
新潟,,,,晴,良,8,3,5,セルバーグ,牡,4,58,吉田豊,1:32.7,1/2,1-1,34.4,13.7,7,432,0
新潟,,,,晴,良,9,4,8,ララクリスティーヌ,牝,5,55,菅原明良,1:32.8,1/2,6-6,33.6,4.4,1,456,+6
新潟,,,,晴,良,10,3,6,フラーズダルム,牝,5,55,木幡巧也,1:32.8,アタマ,14-14,33.1,48.6,13,496,0
新潟,,,,晴,良,11,8,17,ビューティフルデイ,牝,5,55,三浦皇成,1:32.8,クビ,15-15,33.0,21.2,8,456,+4
新潟,,,,晴,良,12,7,14,ロータスランド,牝,6,55,内田博幸,1:32.9,クビ,3-3,34.0,5.8,3,472,-10
新潟,,,,晴,良,13,2,3,フォルコメン,セ,7,57,大野拓弥,1:33.0,1/2,10-9,33.5,182.4,17,506,-12
新潟,,,,晴,良,14,8,15,アナザーリリック,牝,5,55,津村明秀,1:33.3,1.3/4,17-17,33.3,6.8,5,494,-4
新潟,,,,晴,良,15,6,12,ノルカソルカ,牡,6,57,小林脩斗,1:33.4,3/4,6-6,34.3,101.7,15,506,+4
新潟,,,,晴,良,16,5,10,カワキタレブリー,牡,4,57,菱田裕二,1:33.5,クビ,9-9,34.1,28.8,11,442,+12
新潟,,,,晴,良,17,2,4,コンシリエーレ,牡,4,57,丸山元気,1:33.7,1.1/4,2-2,35.0,81.7,14,554,+2
