場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,ダート,1800,左,小雨,不良,1,7,13,ハリウッドパーク,牝,2,52,永島まな,1:53.5,,9-7-6-6,37.9,2.4,1,500,+10
新潟,ダート,1800,左,小雨,不良,2,6,10,ペイシャコパ,牝,2,55,吉田隼人,1:53.7,1.1/4,3-2-2-2,38.7,4.7,2,466,-8
新潟,ダート,1800,左,小雨,不良,3,5,8,グレイトフルペイン,牝,2,55,大野拓弥,1:54.1,2.1/2,15-15-10-10,37.7,6.0,3,452,-4
新潟,ダート,1800,左,小雨,不良,4,4,7,アマゾネス,牝,2,52,西塚洸二,1:54.6,3,3-4-5-3,39.3,10.5,5,446,+2
新潟,ダート,1800,左,小雨,不良,5,8,14,ヒロインズクレスト,牝,2,54,泉谷楓真,1:54.6,クビ,10-7-8-8,38.6,29.3,8,464,-2
新潟,ダート,1800,左,小雨,不良,6,2,3,ショーヴァロンス,牝,2,51,小林美駒,1:54.7,クビ,13-13-10-13,38.3,143.9,13,454,-2
新潟,ダート,1800,左,小雨,不良,7,3,4,バイユーラン,牝,2,55,杉原誠人,1:55.0,2,13-14-14-13,38.2,81.8,10,418,+4
新潟,ダート,1800,左,小雨,不良,8,3,5,ジュンパワフル,牝,2,52,小林勝太,1:55.1,クビ,6-6-6-6,39.5,9.7,4,464,+18
新潟,ダート,1800,左,小雨,不良,9,2,2,チアフルヴォイス,牝,2,55,丹内祐次,1:55.2,3/4,6-7-8-8,39.1,86.2,12,456,0
新潟,ダート,1800,左,小雨,不良,10,5,9,カフェアローロ,牝,2,54,佐々木大,1:55.5,1.1/2,2-3-3-3,40.3,16.6,6,486,0
新潟,ダート,1800,左,小雨,不良,11,7,12,ショウナンラジョア,牝,2,54,角田大和,1:56.4,5,6-5-3-3,41.2,45.0,9,468,-4
新潟,ダート,1800,左,小雨,不良,12,1,1,エメラルドフィジー,牝,2,52,水沼元輝,1:56.5,3/4,10-11-10-11,40.2,342.8,15,440,-6
新潟,ダート,1800,左,小雨,不良,13,6,11,マーメイド,牝,2,52,今村聖奈,1:56.5,クビ,1-1-1-1,41.6,19.5,7,442,-10
新潟,ダート,1800,左,小雨,不良,14,4,6,ブラックドレス,牝,2,52,川端海翼,1:56.9,2.1/2,3-7-15-15,39.6,82.6,11,422,-6
新潟,ダート,1800,左,小雨,不良,15,8,15,ジェットラン,牝,2,54,原優介,1:57.3,2.1/2,10-11-10-11,41.0,193.9,14,416,-10
