場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,芝,1400,右,晴,良,1,3,6,ダノンマッキンリー,牡,2,55,川田将雅,1:21.2,,2-2,35.0,2.1,1,464,0
阪神,芝,1400,右,晴,良,2,3,5,ポエットリー,牝,2,52,永島まな,1:21.4,1.1/4,6-6,34.7,3.9,2,458,0
阪神,芝,1400,右,晴,良,3,4,7,コーティアスマナー,牝,2,55,鮫島克駿,1:21.8,2.1/2,8-7,34.8,105.4,13,434,0
阪神,芝,1400,右,晴,良,4,7,15,アウェイキング,牡,2,55,坂井瑠星,1:21.8,クビ,4-3,35.4,9.8,3,496,0
阪神,芝,1400,右,晴,良,5,5,9,インユアパレス,牡,2,55,秋山真一,1:21.9,1/2,12-13,34.2,40.5,7,480,0
阪神,芝,1400,右,晴,良,6,2,3,ツーエムピシュー,牡,2,54,泉谷楓真,1:22.1,1.1/2,10-11,34.6,171.3,17,470,0
阪神,芝,1400,右,晴,良,7,7,13,ゼンダンスカイ,牡,2,54,角田大河,1:22.2,クビ,14-11,34.6,135.7,15,470,0
阪神,芝,1400,右,晴,良,8,8,17,レディーズナイト,牝,2,55,藤岡康太,1:22.3,1,9-9,35.1,100.1,12,456,0
阪神,芝,1400,右,晴,良,9,5,10,タガノディオーサ,牝,2,55,浜中俊,1:22.7,2.1/2,16-17,34.7,10.0,4,446,0
阪神,芝,1400,右,晴,良,10,6,12,ウォータープイプイ,牝,2,55,幸英明,1:22.9,1,17-15,34.8,106.0,14,476,0
阪神,芝,1400,右,晴,良,11,6,11,スマートプレシャス,牝,2,55,田中健,1:22.9,クビ,5-5,36.3,14.4,5,496,0
阪神,芝,1400,右,晴,良,12,4,8,クリノトパーズ,牝,2,52,田口貫太,1:23.0,クビ,12-13,35.4,204.7,18,430,0
阪神,芝,1400,右,晴,良,13,1,1,エレガントフルール,牝,2,55,水口優也,1:23.0,ハナ,10-9,35.7,156.2,16,442,0
阪神,芝,1400,右,晴,良,14,2,4,オースサイン,牡,2,55,城戸義政,1:23.1,1/2,1-1,37.0,51.4,10,476,0
阪神,芝,1400,右,晴,良,15,7,14,アルサプーア,牝,2,55,団野大成,1:23.1,クビ,14-15,35.3,41.4,8,486,0
阪神,芝,1400,右,晴,良,16,1,2,マルカフェリス,牡,2,55,松山弘平,1:23.2,クビ,18-18,34.6,68.3,11,468,0
阪神,芝,1400,右,晴,良,17,8,16,ドルチアーリア,牝,2,55,武豊,1:23.7,3,7-7,36.8,29.7,6,488,0
阪神,芝,1400,右,晴,良,18,8,18,パルプフィクション,牝,2,55,北村友一,1:24.4,4,3-3,38.0,44.7,9,446,0
