場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,,,,晴,良,1,8,12,テーオーコンドル,セ,4,60,五十嵐雄,3:10.8,,1-1-1-1,13.3,34.1,10,464,-8
小倉,,,,晴,良,2,5,6,シゲルタヌキ,牡,4,60,小坂忠士,3:10.9,3/4,3-3-2-3,13.3,7.4,5,478,+2
小倉,,,,晴,良,3,7,10,リメンバーメモリー,牡,6,59,小牧加矢,3:11.3,2.1/2,2-2-4-4,13.4,4.3,2,476,-4
小倉,,,,晴,良,4,6,7,ダノンフロンティア,牡,4,60,西谷誠,3:11.7,2,10-10-9-9,13.4,3.3,1,492,+4
小倉,,,,晴,良,5,8,11,モーニングアヤメ,牝,5,58,上野翔,3:11.8,1,7-8-5-5,13.4,19.4,7,452,+8
小倉,,,,晴,良,6,2,2,イバル,牡,6,60,平沢健治,3:11.9,1/2,7-5-2-2,13.4,7.4,4,512,-14
小倉,,,,晴,良,7,4,4,ノアチェリー,牝,4,58,大江原圭,3:12.0,3/4,5-5-7-6,13.4,8.9,6,478,-2
小倉,,,,晴,良,8,3,3,ルモンド,牡,7,60,小野寺祐,3:12.1,クビ,9-8-8-8,13.4,6.9,3,482,0
小倉,,,,晴,良,9,5,5,メイショウアポイ,牡,4,60,中村将之,3:13.2,7,3-3-5-6,13.5,26.9,9,468,0
小倉,,,,晴,良,10,1,1,サダムラピュタ,牡,8,60,黒岩悠,3:14.9,10,5-5-9-10,13.6,26.5,8,480,-2
小倉,,,,晴,良,11,7,9,メイショウストーム,セ,5,60,森一馬,3:17.4,大,11-11-11-11,13.8,57.9,12,458,-6
小倉,,,,晴,良,12,6,8,スカリーワグ,牡,5,60,石神深一,3:28.1,大,12-12-12-12,14.6,35.9,11,508,-8
