場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,ダート,1700,右,晴,良,1,2,4,メイショウモズ,牡,3,55,幸英明,1:44.0,,7-7-4-2,38.0,1.9,1,494,-2
小倉,ダート,1700,右,晴,良,2,5,10,バンボーレ,牝,5,53,今村聖奈,1:44.7,4,13-15-15-13,37.4,32.8,9,456,+6
小倉,ダート,1700,右,晴,良,3,7,13,プレイサーゴールド,牡,3,55,松山弘平,1:45.0,2,5-5-6-4,38.8,6.9,3,494,-9
小倉,ダート,1700,右,晴,良,4,8,16,サンライズパスカル,牡,3,52,田口貫太,1:45.1,3/4,3-3-2-2,39.4,22.4,6,538,+14
小倉,ダート,1700,右,晴,良,5,3,5,アッチャゴーラ,牡,3,55,和田竜二,1:45.3,1,9-8-6-6,39.1,12.7,5,494,+6
小倉,ダート,1700,右,晴,良,6,6,11,ミルトプライム,牡,3,55,Ｍ．デム,1:45.5,1,14-14-10-10,39.1,25.5,7,472,-2
小倉,ダート,1700,右,晴,良,7,1,1,タガノエリザベス,牝,3,52,角田大河,1:45.6,1/2,3-4-4-4,39.7,9.8,4,468,-4
小倉,ダート,1700,右,晴,良,8,2,3,イエスウィズキャン,牡,3,55,国分優作,1:45.8,1.1/2,14-11-10-10,39.4,37.5,10,546,-2
小倉,ダート,1700,右,晴,良,9,6,12,マスキエッタ,牝,4,56,藤岡康太,1:46.0,3/4,6-6-6-8,39.8,82.8,11,470,+10
小倉,ダート,1700,右,晴,良,10,8,15,ライジングラパス,牝,3,53,国分恭介,1:46.1,3/4,12-11-6-8,39.9,5.3,2,428,+8
小倉,ダート,1700,右,晴,良,11,4,7,ビービーモノローグ,セ,5,55,西塚洸二,1:46.3,1.1/4,8-8-10-12,39.9,250.6,14,444,0
小倉,ダート,1700,右,晴,良,12,1,2,ランスオブウェイブ,牝,4,56,城戸義政,1:46.3,アタマ,11-11-13-13,39.2,411.7,16,492,-8
小倉,ダート,1700,右,晴,良,13,7,14,ビナカントー,牝,3,50,河原田菜,1:47.0,4,10-10-13-16,40.0,95.5,12,478,0
小倉,ダート,1700,右,晴,良,14,5,9,フスカル,牡,3,55,坂井瑠星,1:47.1,クビ,2-2-1-1,41.6,28.0,8,484,+4
小倉,ダート,1700,右,晴,良,15,4,8,キュールエライジン,牡,5,55,川端海翼,1:47.4,2,16-16-16-15,40.0,391.9,15,532,+8
小倉,ダート,1700,右,晴,良,16,3,6,エーティースピカ,牝,3,53,高倉稜,1:49.0,10,1-1-2-6,43.4,206.1,13,488,-8
