場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京1,芝,2500,左,曇,良,1,5,10,ヒートオンビート,牡,6,58,レーン,2:30.8,,10-10-11-10,33.9,7.8,4,478,-8
東京1,芝,2500,左,曇,良,2,4,7,ディアスティマ,牡,6,57,北村友一,2:30.8,アタマ,1-1-1-1,34.5,11.2,6,484,-12
東京1,芝,2500,左,曇,良,3,8,16,サリエラ,牝,4,55.5,ルメール,2:30.9,3/4,10-10-11-11,33.8,3.2,1,430,+8
東京1,芝,2500,左,曇,良,4,1,1,ゼッフィーロ,牡,4,56,川田将雅,2:31.0,3/4,16-16-16-17,33.5,5.6,3,464,0
東京1,芝,2500,左,曇,良,5,3,6,プラダリア,牡,4,57,池添謙一,2:31.1,1/2,8-8-9-7,34.3,4.9,2,464,-2
東京1,芝,2500,左,曇,良,6,7,14,バラジ,牡,4,56,三浦皇成,2:31.2,1/2,2-2-2-2,34.8,18.4,7,512,0
東京1,芝,2500,左,曇,良,7,3,5,ユーキャンスマイル,牡,8,58,石橋脩,2:31.3,3/4,13-12-13-13,34.1,67.7,11,514,-2
東京1,芝,2500,左,曇,良,8,7,13,セファーラジエル,牡,5,56,吉田隼人,2:31.4,1/2,8-8-2-2,35.0,42.7,10,530,0
東京1,芝,2500,左,曇,良,9,2,4,ライラック,牝,4,56,Ｍ．デム,2:31.4,クビ,15-14-13-14,34.1,8.3,5,438,+4
東京1,芝,2500,左,曇,良,10,6,11,アーティット,牡,4,57,岩田望来,2:31.5,クビ,3-4-4-4,34.9,19.6,8,494,+6
東京1,芝,2500,左,曇,良,11,2,3,カントル,牡,7,56,横山和生,2:31.8,1.3/4,6-5-6-7,35.0,33.4,9,478,-6
東京1,芝,2500,左,曇,良,12,5,9,ダンディズム,セ,7,56,浜中俊,2:31.9,3/4,17-17-17-14,34.6,126.6,14,466,-6
東京1,芝,2500,左,曇,良,13,8,17,コトブキテティス,牝,6,51,永野猛蔵,2:32.0,1/2,13-14-9-11,35.0,282.2,17,438,0
東京1,芝,2500,左,曇,良,14,4,8,フォワードアゲン,セ,6,54,柴田善臣,2:32.1,クビ,12-12-13-14,34.8,205.1,16,428,+2
東京1,芝,2500,左,曇,良,15,7,15,アリストテレス,牡,6,58,戸崎圭太,2:32.4,2,6-6-6-4,35.8,167.5,15,490,+4
東京1,芝,2500,左,曇,良,16,6,12,プリマヴィスタ,牡,6,54,丸山元気,2:32.4,クビ,18-18-18-18,34.8,355.5,18,480,0
東京1,芝,2500,左,曇,良,17,8,18,ラストドラフト,牡,7,57,松岡正海,2:32.5,クビ,5-6-6-7,35.7,68.9,12,472,+4
東京1,芝,2500,左,曇,良,18,1,2,バーデンヴァイラー,牡,5,58,坂井瑠星,2:32.5,アタマ,3-2-4-4,35.9,74.8,13,512,-1
