場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
函館,芝,1200,右,晴,良,1,4,6,エイシンフェンサー,牝,3,53,川又賢治,1:09.7,,2-2,35.1,5.2,2,484,+16
函館,芝,1200,右,晴,良,2,8,14,ポルタフォルトゥナ,牝,4,54,佐々木大,1:09.7,クビ,4-6,34.9,17.2,10,460,0
函館,芝,1200,右,晴,良,3,7,13,スズノナデシコ,牝,5,56,鮫島克駿,1:09.8,1/2,7-7,34.7,4.9,1,506,0
函館,芝,1200,右,晴,良,4,3,4,ホウオウエンジェル,牝,6,56,丹内祐次,1:09.9,3/4,4-3,35.1,12.4,6,480,0
函館,芝,1200,右,晴,良,5,5,9,ヴェールクレール,牝,5,56,北村友一,1:10.0,1/2,14-14,34.4,6.2,3,476,+4
函館,芝,1200,右,晴,良,6,1,1,マルモリディライト,牝,3,52,小沢大仁,1:10.1,1/2,1-1,35.6,13.0,7,460,+12
函館,芝,1200,右,晴,良,7,8,15,オルコス,牝,4,54,小林凌大,1:10.3,1.1/4,10-8,35.0,26.3,12,442,+6
函館,芝,1200,右,晴,良,8,7,12,カワキタマックス,牝,3,52,横山琉人,1:10.3,アタマ,9-10,35.1,15.7,9,440,+6
函館,芝,1200,右,晴,良,9,6,11,ハウファアイルゴー,牝,4,53,土田真翔,1:10.5,1,10-10,35.2,63.1,15,460,-4
函館,芝,1200,右,晴,良,10,3,5,ブライトサイン,牝,3,53,横山和生,1:10.6,1/2,14-10,35.0,11.4,5,444,-8
函館,芝,1200,右,晴,良,11,5,8,アトモストリミッツ,牝,3,52,角田大和,1:11.0,2.1/2,4-3,36.2,14.8,8,458,+26
函館,芝,1200,右,晴,良,12,2,3,クインズグレイト,牝,4,56,富田暁,1:11.1,1/2,10-14,35.7,60.3,14,446,+6
函館,芝,1200,右,晴,良,13,6,10,バロットボックス,牝,3,50,小林勝太,1:11.2,クビ,7-8,36.1,21.6,11,448,+6
函館,芝,1200,右,晴,良,14,2,2,プロトサマニ,牝,5,52,古川奈穂,1:11.3,1/2,10-10,36.0,48.2,13,494,-16
函館,芝,1200,右,晴,良,15,4,7,イイヒニナル,牝,3,50,鷲頭虎太,1:11.4,1,3-3,36.7,7.7,4,380,+4
