場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
函館,芝,2000,右,晴,良,1,8,13,エイシンジェンマ,牝,3,54,富田暁,2:01.1,,8-9-3-2,35.4,6.1,3,488,+2
函館,芝,2000,右,晴,良,2,1,1,プラニスフェリオ,牡,3,56,鮫島克駿,2:01.4,2,3-3-5-4,35.4,3.5,1,500,+2
函館,芝,2000,右,晴,良,3,4,4,フェスティヴビーム,牡,3,56,柴山雄一,2:01.6,3/4,8-6-8-9,35.3,29.0,9,440,-8
函館,芝,2000,右,晴,良,4,4,5,スワッグチェーン,牡,3,56,丹内祐次,2:01.9,1.3/4,12-12-13-13,35.1,6.7,4,520,+16
函館,芝,2000,右,晴,良,5,2,2,プレシャスストーン,牝,3,52,佐々木大,2:01.9,クビ,8-9-8-4,35.6,30.7,10,386,-6
函館,芝,2000,右,晴,良,6,5,7,ラバタンシン,牡,3,56,藤岡佑介,2:02.0,1/2,6-6-5-4,36.0,4.0,2,480,0
函館,芝,2000,右,晴,良,7,8,12,ヘキレキイッセン,牡,3,55,横山琉人,2:02.0,クビ,11-11-11-11,35.4,162.0,12,480,+4
函館,芝,2000,右,晴,良,8,6,9,ハーツファンタジア,牝,3,50,小林美駒,2:02.2,1,1-1-1-1,36.7,241.9,13,460,-2
函館,芝,2000,右,晴,良,9,3,3,マツリダパーチェ,牡,3,53,小林勝太,2:02.2,アタマ,13-12-11-11,35.5,129.9,11,416,-6
函館,芝,2000,右,晴,良,10,7,10,ガルヴァニック,牝,3,53,角田大和,2:02.3,3/4,2-2-3-4,36.5,11.5,6,444,-2
函館,芝,2000,右,晴,良,11,5,6,シャイニーゼネラル,セ,3,56,黛弘人,2:02.3,クビ,3-3-7-9,36.2,23.2,8,460,+2
函館,芝,2000,右,晴,良,12,7,11,エンジェルスアスク,牝,3,50,古川奈穂,2:02.3,ハナ,3-3-8-4,36.1,21.4,7,450,+6
函館,芝,2000,右,晴,良,13,6,8,アンタッチャブル,牡,3,56,吉田隼人,2:02.7,2,6-6-2-2,37.2,6.9,5,508,0
