場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
函館1,芝,1800,右,晴,良,1,3,3,マイネルシーマー,牡,3,56,丹内祐次,1:49.9,,3-3-3-3,35.9,4.2,2,484,+6
函館1,芝,1800,右,晴,良,2,4,6,ナンベイコー,牝,3,54,吉田隼人,1:50.0,3/4,2-2-2-2,36.1,12.7,5,434,+18
函館1,芝,1800,右,晴,良,3,2,2,ナザレ,牝,3,51,西塚洸二,1:50.1,1/2,1-1-1-1,36.3,56.1,10,452,+2
函館1,芝,1800,右,晴,良,4,6,10,アクロビンジャー,牡,3,56,菱田裕二,1:50.1,ハナ,14-14-14-13,35.3,4.9,3,458,-2
函館1,芝,1800,右,晴,良,5,4,5,ララアンセストラル,牡,3,54,角田大和,1:50.3,1.1/4,6-5-7-4,36.0,14.2,6,470,0
函館1,芝,1800,右,晴,良,6,1,1,クトゥネシリカ,牡,3,56,浜中俊,1:50.4,1/2,8-8-11-9,35.9,101.3,11,412,-4
函館1,芝,1800,右,晴,良,7,3,4,ベアーザベル,牝,3,54,武豊,1:50.7,1.1/2,8-8-7-8,36.4,2.3,1,436,0
函館1,芝,1800,右,晴,良,8,7,11,ラエール,牝,3,51,横山琉人,1:50.9,1.1/2,3-3-3-7,36.9,48.7,9,408,0
函館1,芝,1800,右,晴,良,9,8,13,ヴェンチュラスカイ,セ,3,53,大久保友,1:51.0,1/2,12-12-11-9,36.5,103.5,12,478,-14
函館1,芝,1800,右,晴,良,10,6,9,マイネルユヌスール,牡,3,53,小林凌大,1:51.3,1.1/2,11-8-3-4,37.2,19.0,7,478,0
函館1,芝,1800,右,晴,良,11,7,12,キスアンドテル,牝,3,54,丸山元気,1:51.4,3/4,6-5-3-4,37.4,11.6,4,496,+4
函館1,芝,1800,右,晴,良,12,5,8,フロムドーヴィル,牝,3,54,横山和生,1:51.5,クビ,5-5-7-9,37.2,147.1,13,444,0
函館1,芝,1800,右,晴,良,13,8,14,ダイメイミライ,牡,3,56,黛弘人,1:51.9,2.1/2,12-12-11-14,37.4,164.0,14,470,-2
函館1,芝,1800,右,晴,良,14,5,7,チムドンドン,牝,3,53,泉谷楓真,1:53.0,7,8-8-7-12,38.7,30.9,8,440,-4
