場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,芝,1600,左,小雨,稍重,1,4,7,ロマンチックウォリアー,セ,6,58,マクドナ,1:32.3,,6-5,33.4,3.6,1,522,-12
東京,芝,1600,左,小雨,稍重,2,3,5,ナミュール,牝,5,56,武豊,1:32.4,1/2,13-13,32.9,10.0,4,450,-2
東京,芝,1600,左,小雨,稍重,3,5,10,ソウルラッシュ,牡,6,58,モレイラ,1:32.4,ハナ,10-11,33.1,4.0,2,510,-2
東京,芝,1600,左,小雨,稍重,4,1,2,ガイアフォース,牡,5,58,長岡禎仁,1:32.6,1,8-7,33.5,11.6,5,494,0
東京,芝,1600,左,小雨,稍重,5,8,17,セリフォス,牡,5,58,川田将雅,1:32.7,1/2,15-15,33.0,6.1,3,494,-4
東京,芝,1600,左,小雨,稍重,6,2,4,ジオグリフ,牡,5,58,北村宏司,1:32.8,1.1/4,4-4,34.0,43.9,12,510,+4
東京,芝,1600,左,小雨,稍重,7,6,12,フィアスプライド,牝,6,56,坂井瑠星,1:32.8,ハナ,3-3,34.2,54.8,13,474,+4
東京,芝,1600,左,小雨,稍重,8,8,16,エルトンバローズ,牡,4,58,西村淳也,1:32.9,1/2,12-11,33.6,63.1,14,520,-3
東京,芝,1600,左,小雨,稍重,9,7,13,ステラヴェローチェ,牡,6,58,横山典弘,1:33.0,クビ,4-5,34.1,16.4,7,506,+2
東京,芝,1600,左,小雨,稍重,10,4,8,エアロロノア,セ,7,58,幸英明,1:33.2,1.1/4,15-15,33.5,107.8,16,484,-4
東京,芝,1600,左,小雨,稍重,11,2,3,レッドモンレーヴ,牡,5,58,横山和生,1:33.2,ハナ,18-17,33.2,36.2,10,512,0
東京,芝,1600,左,小雨,稍重,12,7,14,コレペティトール,牡,4,58,岩田康誠,1:33.2,クビ,17-17,33.3,125.3,17,482,-4
東京,芝,1600,左,小雨,稍重,13,5,9,パラレルヴィジョン,牡,5,58,ルメール,1:33.3,クビ,8-9,34.1,15.4,6,492,+6
東京,芝,1600,左,小雨,稍重,14,6,11,ウインカーネリアン,牡,7,58,三浦皇成,1:33.3,ハナ,2-2,34.8,18.9,9,510,-8
東京,芝,1600,左,小雨,稍重,15,8,18,ダノンスコーピオン,牡,5,58,戸崎圭太,1:33.6,1.3/4,10-9,34.4,36.9,11,470,+6
東京,芝,1600,左,小雨,稍重,16,1,1,カテドラル,牡,8,58,斎藤新,1:33.6,クビ,14-14,34.0,212.1,18,494,+2
東京,芝,1600,左,小雨,稍重,17,7,15,ヴォイッジバブル,セ,6,58,パートン,1:33.6,アタマ,6-7,34.5,17.3,8,544,-7
東京,芝,1600,左,小雨,稍重,18,3,6,ドーブネ,牡,5,58,菱田裕二,1:33.8,1,1-1,35.4,71.1,15,476,+6
