場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,芝,1400,左,晴,良,1,5,9,ヤブサメ,牡,3,56,角田大河,1:22.5,,6-7,35.8,4.4,2,474,0
新潟,芝,1400,左,晴,良,2,3,6,プレアデスグループ,牝,3,53,西塚洸二,1:22.8,1.1/2,2-2,36.5,7.3,4,434,+2
新潟,芝,1400,左,晴,良,3,7,13,アンナバローズ,牝,3,55,富田暁,1:22.9,1,9-7,36.1,2.5,1,486,0
新潟,芝,1400,左,晴,良,4,8,15,グランテレーズ,牝,3,55,斎藤新,1:23.0,クビ,5-5,36.4,17.4,7,434,-8
新潟,芝,1400,左,晴,良,5,6,12,メイショウマゴイチ,牡,3,57,岩田康誠,1:23.0,アタマ,11-10,35.9,6.8,3,472,-6
新潟,芝,1400,左,晴,良,6,5,10,ホルガーダンスク,牡,3,56,佐々木大,1:23.0,クビ,14-14,35.6,35.3,8,414,-4
新潟,芝,1400,左,晴,良,7,8,16,アンジョルラス,牡,3,57,丸山元気,1:23.0,アタマ,16-16,35.4,10.6,5,496,-14
新潟,芝,1400,左,晴,良,8,6,11,ルージュエリシア,牝,3,55,荻野極,1:23.3,1.1/2,3-4,36.8,47.1,10,434,-2
新潟,芝,1400,左,晴,良,9,7,14,ダンジュカリユシ,牡,3,57,丸田恭介,1:23.3,ハナ,11-13,36.2,88.8,13,452,-13
新潟,芝,1400,左,晴,良,10,1,1,グレンノアラシ,牡,3,53,小林美駒,1:23.3,クビ,1-1,37.2,60.9,12,480,+8
新潟,芝,1400,左,晴,良,11,1,2,ヒシグランディヴァ,牝,3,51,河原田菜,1:23.5,3/4,3-3,37.1,51.6,11,454,+16
新潟,芝,1400,左,晴,良,12,2,3,コスモララバイ,牝,3,55,丹内祐次,1:23.6,1/2,6-5,36.9,14.7,6,396,+2
新潟,芝,1400,左,晴,良,13,4,7,アルデリシャス,牝,3,55,菊沢一樹,1:24.0,2.1/2,14-14,36.6,206.5,14,496,+6
新潟,芝,1400,左,晴,良,14,4,8,バノフィー,牝,3,52,小林勝太,1:24.1,1/2,10-10,37.1,322.6,15,412,-4
新潟,芝,1400,左,晴,良,15,3,5,サウンドイヴォーク,牡,3,57,亀田温心,1:25.0,5,6-9,38.3,37.7,9,482,+8
新潟,芝,1400,左,晴,良,16,2,4,チャックイーズラブ,牝,3,52,水沼元輝,1:25.3,1.1/2,11-10,38.2,392.3,16,394,-4
