場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,芝,2000,右,曇,良,1,8,13,パレハ,牝,3,55,鮫島克駿,2:02.9,,1-1-1-1,35.3,10.4,5,428,-4
阪神,芝,2000,右,曇,良,2,7,11,シルキーガール,牝,3,55,岩田康誠,2:03.0,3/4,6-6-5-4,34.8,4.9,2,452,-12
阪神,芝,2000,右,曇,良,3,5,6,ダイヤモンドレイン,牝,3,55,池添謙一,2:03.0,アタマ,2-2-2-2,35.4,7.5,4,486,-4
阪神,芝,2000,右,曇,良,4,5,7,ルージュピルエット,牝,3,55,川田将雅,2:03.1,1/2,4-4-3-3,35.3,1.8,1,478,+6
阪神,芝,2000,右,曇,良,5,2,2,エピファドール,牝,3,55,武豊,2:03.9,5,8-9-8-8,35.3,7.4,3,470,-4
阪神,芝,2000,右,曇,良,6,4,5,ピュアスマイル,牝,3,55,ムルザバ,2:04.1,1.1/4,11-11-11-12,35.3,35.5,7,408,0
阪神,芝,2000,右,曇,良,7,3,3,プレットリンド,牝,3,54,田口貫太,2:04.3,3/4,11-11-11-8,35.5,107.0,10,412,-4
阪神,芝,2000,右,曇,良,8,8,12,セーラス,牝,3,55,国分優作,2:04.4,1.1/4,8-9-6-6,36.0,115.9,11,438,-4
阪神,芝,2000,右,曇,良,9,1,1,オランジェロ,牝,3,55,松山弘平,2:04.5,クビ,3-3-4-4,36.4,14.4,6,462,-6
阪神,芝,2000,右,曇,良,10,6,9,プリマディーバ,牝,3,55,古川吉洋,2:04.7,1.1/4,8-7-8-6,36.2,53.4,8,422,0
阪神,芝,2000,右,曇,良,11,6,8,ドゥラエンヌ,牝,3,55,菱田裕二,2:04.8,1/2,13-13-13-11,35.9,72.0,9,438,0
阪神,芝,2000,右,曇,良,12,7,10,ロフティーテーラー,牝,3,55,鮫島良太,2:05.1,1.3/4,6-7-8-12,36.4,452.9,13,436,0
阪神,芝,2000,右,曇,良,13,4,4,モニーレ,牝,3,55,松若風馬,2:05.3,1.1/2,5-5-6-8,36.8,239.5,12,456,-2
