場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,芝,1800,右,晴,重,1,7,8,ニホンピロキーフ,牡,3,56,富田暁,1:49.2,,7-8-3-2,34.9,2.0,1,462,-6
小倉,芝,1800,右,晴,重,2,6,7,スリリングチェイス,牡,3,56,斎藤新,1:49.6,2.1/2,10-11-11-8,34.3,14.2,6,502,0
小倉,芝,1800,右,晴,重,3,8,11,ワカタツフェイス,牝,3,54,西村淳也,1:49.6,クビ,1-1-1-1,35.6,4.6,2,446,-10
小倉,芝,1800,右,晴,重,4,7,9,ハレアカラフラ,牝,3,51,今村聖奈,1:49.7,クビ,9-9-8-5,34.9,4.8,3,462,0
小倉,芝,1800,右,晴,重,5,3,3,プレッジ,牝,3,51,佐々木大,1:50.2,3.1/2,11-10-8-7,35.4,7.0,4,466,+4
小倉,芝,1800,右,晴,重,6,5,5,フルラインナップ,牡,3,54,小林凌大,1:50.3,クビ,5-5-5-5,35.9,12.6,5,452,0
小倉,芝,1800,右,晴,重,7,2,2,シホノインプルソ,牡,3,55,松本大輝,1:50.8,3,2-3-3-4,36.5,65.8,7,450,+6
小倉,芝,1800,右,晴,重,8,4,4,テーオーレーズン,牝,3,51,鷲頭虎太,1:51.2,2.1/2,7-7-8-10,36.4,147.4,9,426,-2
小倉,芝,1800,右,晴,重,9,6,6,オザナリ,牝,3,51,水沼元輝,1:51.2,クビ,2-2-2-2,37.0,156.1,10,380,-6
小倉,芝,1800,右,晴,重,10,1,1,ティリア,牝,3,54,亀田温心,1:52.0,5,4-3-5-8,37.6,79.2,8,448,-5
小倉,芝,1800,右,晴,重,11,8,10,レジーナルージュ,牝,3,53,秋山稔樹,1:53.7,10,5-5-7-11,39.1,293.0,11,432,+4
