場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,,,,晴,良,1,1,1,シャイニーゲール,牡,8,60,平沢健治,3:11.2,,3-3-3-2,13.4,1.9,1,472,-12
小倉,,,,晴,良,2,7,8,アームストロング,牡,4,59,熊沢重文,3:12.8,10,2-2-1-1,13.5,24.2,7,490,-8
小倉,,,,晴,良,3,5,5,アイタイ,牡,6,60,高田潤,3:12.9,3/4,4-4-4-4,13.5,36.6,8,522,-4
小倉,,,,晴,良,4,3,3,マリスドランジュ,牝,5,58,中村将之,3:13.4,3,1-1-2-3,13.5,4.6,3,452,0
小倉,,,,晴,良,5,8,10,ローレリスト,牡,5,60,石神深一,3:13.6,1.1/4,10-9-7-6,13.5,14.2,4,472,+10
小倉,,,,晴,良,6,4,4,デストロイ,セ,8,60,伴啓太,3:13.8,1.1/4,6-5-5-5,13.6,51.4,9,512,+8
小倉,,,,晴,良,7,7,9,エールヴィオレ,牝,5,58,白浜雄造,3:13.9,クビ,8-7-8-8,13.6,70.5,10,462,+4
小倉,,,,晴,良,8,6,7,ワンダーサーイター,牡,5,60,草野太郎,3:14.3,2.1/2,11-11-10-10,13.6,21.1,6,456,0
小倉,,,,晴,良,9,2,2,クリスタルアゲン,牝,4,57,蓑島靖典,3:15.8,9,6-9-8-8,13.7,167.7,11,450,-20
小倉,,,,晴,良,10,6,6,アルファウェーブ,セ,5,60,上野翔,3:16.6,5,8-7-11-11,13.7,16.1,5,546,+6
小倉,,,,晴,良,11,8,11,ブルーノジュネス,セ,5,60,五十嵐雄,3:20.5,大,5-5-6-7,14.0,4.3,2,484,-8
