場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,芝,1200,右,晴,良,1,1,1,ショウナンマッハ,牡,3,56,岩田康誠,1:07.8,,1-1,35.0,4.1,2,498,+2
小倉,芝,1200,右,晴,良,2,3,3,タムロキュラムン,牝,3,54,泉谷楓真,1:08.2,2.1/2,4-3,35.1,47.0,11,452,+18
小倉,芝,1200,右,晴,良,3,5,6,インプロバイザー,牡,3,56,坂井瑠星,1:08.2,クビ,2-2,35.3,3.4,1,464,+4
小倉,芝,1200,右,晴,良,4,6,9,トーセンサンダー,牡,3,56,丹内祐次,1:08.3,クビ,7-6,35.0,6.4,4,474,+2
小倉,芝,1200,右,晴,良,5,8,13,セリノーフォス,牝,3,54,藤岡康太,1:08.4,3/4,8-9,34.9,4.4,3,448,+4
小倉,芝,1200,右,晴,良,6,4,4,ブランデーロック,牡,3,56,原優介,1:08.5,1/2,4-5,35.3,31.1,8,456,-12
小倉,芝,1200,右,晴,良,7,7,10,トーホウラビアン,牝,3,54,富田暁,1:08.6,クビ,8-9,35.0,31.7,9,408,-14
小倉,芝,1200,右,晴,良,8,4,5,ホワイトターフ,牝,3,54,鮫島克駿,1:08.6,クビ,12-11,34.8,12.7,6,436,0
小倉,芝,1200,右,晴,良,9,5,7,フェブサンカラ,牝,3,54,高倉稜,1:08.7,1/2,3-3,35.7,26.2,7,400,-2
小倉,芝,1200,右,晴,良,10,2,2,ヴィルチュオーズ,牝,3,54,松田大作,1:08.9,1,8-6,35.4,32.5,10,418,0
小倉,芝,1200,右,晴,良,11,8,12,サンディブリッジ,牝,3,54,横山和生,1:09.0,1,12-11,35.2,60.2,12,440,+4
小倉,芝,1200,右,晴,良,12,6,8,モズジャックポット,牡,3,56,松若風馬,1:09.4,2,4-6,36.2,94.6,13,474,+6
小倉,芝,1200,右,晴,良,13,7,11,メリトクラシー,牝,3,54,吉田隼人,1:11.5,大,8-13,38.0,12.5,5,514,+22
