場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
福島,芝,2000,右,曇,良,1,1,1,ソレイユヴィータ,牝,3,54,西村淳也,2:01.0,,4-3-3-2,36.4,3.7,1,438,-6
福島,芝,2000,右,曇,良,2,4,4,トーアライデン,牡,3,56,中井裕二,2:01.0,クビ,3-3-3-2,36.4,11.3,7,470,0
福島,芝,2000,右,曇,良,3,6,7,ホウオウスーペリア,牡,3,56,菱田裕二,2:01.0,ハナ,5-6-7-7,35.9,6.4,4,456,0
福島,芝,2000,右,曇,良,4,3,3,サスケ,牡,3,56,丸山元気,2:01.2,1.1/4,8-8-3-5,36.5,5.6,3,450,-14
福島,芝,2000,右,曇,良,5,8,11,マイネルケレリウス,牡,3,56,丹内祐次,2:01.3,1/2,9-9-7-7,36.1,4.3,2,414,-8
福島,芝,2000,右,曇,良,6,5,5,マジカルワード,牝,3,54,柴田善臣,2:01.3,ハナ,5-5-6-5,36.4,37.4,8,438,-12
福島,芝,2000,右,曇,良,7,6,6,マスキュリン,牝,3,54,横山琉人,2:01.4,クビ,7-7-9-9,36.1,40.9,10,432,0
福島,芝,2000,右,曇,良,8,7,9,エールミネルヴァ,牝,3,54,富田暁,2:01.6,1.1/4,10-10-10-10,35.9,9.3,6,466,+4
福島,芝,2000,右,曇,良,9,2,2,ツインクルトーズ,牝,3,54,木幡巧也,2:02.2,3.1/2,1-1-1-1,37.8,6.6,5,508,-4
福島,芝,2000,右,曇,良,10,8,10,マイレーヌ,牝,3,54,斎藤新,2:02.9,4,2-2-2-2,38.4,37.9,9,484,+2
福島,芝,2000,右,曇,良,取,7,8,ワイドアラジン,牡,3,56,小沢大仁,,,,,---,,,
