場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,芝,2000,右,晴,重,1,1,1,トラストエムシー,牡,3,56,藤岡康太,2:01.6,,2-2-2-2,35.6,4.2,2,440,0
阪神,芝,2000,右,晴,重,2,3,5,ジーニアスバローズ,牡,3,56,池添謙一,2:01.6,1/2,1-1-1-1,35.8,5.2,3,446,-4
阪神,芝,2000,右,晴,重,3,5,10,ジューンアヲニヨシ,牡,3,56,鮫島克駿,2:01.8,1.1/4,12-12-10-10,35.2,6.5,4,468,0
阪神,芝,2000,右,晴,重,4,2,3,アレンテージョ,牡,3,56,松山弘平,2:01.8,ハナ,7-5-7-7,35.6,11.6,6,466,+8
阪神,芝,2000,右,晴,重,5,3,6,ノエマ,牡,3,56,和田竜二,2:02.0,1,5-7-5-5,35.9,51.8,8,492,-6
阪神,芝,2000,右,晴,重,6,8,15,シャンデルナゴル,牡,3,56,川田将雅,2:02.4,2.1/2,7-8-7-7,36.1,2.7,1,484,+4
阪神,芝,2000,右,晴,重,7,2,4,テーオーエンゲルス,牡,3,53,田口貫太,2:02.7,1.3/4,9-8-7-9,36.3,319.5,15,462,+2
阪神,芝,2000,右,晴,重,8,6,12,ジャスティンボルト,牡,3,56,岩田望来,2:02.7,アタマ,9-8-10-10,36.2,8.7,5,532,-8
阪神,芝,2000,右,晴,重,9,4,8,マリオキュート,牝,3,54,幸英明,2:02.8,1/2,12-12-10-10,36.3,152.1,13,456,0
阪神,芝,2000,右,晴,重,10,7,13,キャリーハピネス,牡,3,56,石川裕紀,2:02.8,アタマ,5-5-5-5,36.7,59.6,9,474,+4
阪神,芝,2000,右,晴,重,11,7,14,ファミリーラヴ,牝,3,54,吉田隼人,2:03.0,1.1/4,15-15-13-15,36.0,172.4,14,456,-4
阪神,芝,2000,右,晴,重,12,4,7,ブレイヴアロウ,牡,3,56,藤岡佑介,2:03.1,1,14-14-13-13,36.2,145.2,12,490,0
阪神,芝,2000,右,晴,重,13,5,9,デルマモナーク,牡,3,56,北村友一,2:04.1,6,2-3-2-2,38.2,32.8,7,458,+8
阪神,芝,2000,右,晴,重,14,8,16,ブリックスダール,牡,3,53,今村聖奈,2:04.3,1,11-11-13-13,37.4,106.0,11,424,-2
阪神,芝,2000,右,晴,重,15,6,11,アクトゥールキネマ,牡,3,56,酒井学,2:04.5,1,2-3-2-2,38.5,79.7,10,438,0
阪神,芝,2000,右,晴,重,除,1,2,ヨドノストロング,牡,3,56,国分優作,,,,,---,,486,+6
