場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,ダート,1800,右,晴,良,1,6,9,ニューモニュメント,牡,7,58,小崎綾也,1:51.9,,10-10-8-10,36.6,3.8,2,492,-4
中山,ダート,1800,右,晴,良,2,1,1,ウィリアムバローズ,牡,5,58,三浦皇成,1:51.9,クビ,1-1-1-1,37.2,3.0,1,498,+10
中山,ダート,1800,右,晴,良,3,3,3,アシャカトブ,牡,7,59,丹内祐次,1:52.4,3,4-4-4-2,37.4,16.2,6,498,-6
中山,ダート,1800,右,晴,良,4,6,10,ルコルセール,牡,5,57,横山武史,1:52.5,クビ,3-3-3-2,37.6,8.9,4,530,+6
中山,ダート,1800,右,晴,良,5,3,4,アメリカンフェイス,牡,6,57,バシュロ,1:52.6,1/2,8-7-8-6,37.3,66.8,11,522,+14
中山,ダート,1800,右,晴,良,6,4,5,キタノヴィジョン,牡,6,58,吉田豊,1:52.8,1.1/4,12-12-12-12,37.2,16.7,7,500,+4
中山,ダート,1800,右,晴,良,7,7,12,リッターシュラーク,牡,6,57,宮崎北斗,1:52.9,1/2,14-14-14-14,37.0,111.3,13,528,+12
中山,ダート,1800,右,晴,良,8,8,14,ルリアン,牡,6,57,戸崎圭太,1:53.0,1/2,8-9-4-5,38.0,7.6,3,520,-6
中山,ダート,1800,右,晴,良,9,2,2,ケンシンコウ,牡,6,59,田辺裕信,1:53.3,2,11-10-12-12,37.8,8.9,5,500,+4
中山,ダート,1800,右,晴,良,10,7,11,タガノディアマンテ,牡,7,59,丸山元気,1:53.3,クビ,7-7-8-9,38.1,72.7,12,482,-6
中山,ダート,1800,右,晴,良,11,5,7,ワーケア,牡,6,57,津村明秀,1:53.4,アタマ,6-6-4-6,38.3,18.2,9,490,-2
中山,ダート,1800,右,晴,良,12,5,8,ディアセオリー,牡,6,57,大野拓弥,1:53.7,2,12-12-8-6,38.4,18.1,8,502,+6
中山,ダート,1800,右,晴,良,13,8,13,ニュートンテソーロ,牡,6,57,原優介,1:53.8,クビ,2-2-2-2,39.0,212.3,14,502,-6
中山,ダート,1800,右,晴,良,14,4,6,メイショウムラクモ,牡,5,58,柴田善臣,1:54.4,3.1/2,4-4-4-10,39.4,33.6,10,494,-2
