場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中京,ダート,1200,左,晴,重,1,5,9,メイショウピース,牝,3,54,秋山真一,1:11.8,,4-3,35.7,5.6,3,464,-4
中京,ダート,1200,左,晴,重,2,3,6,クリーデンス,牝,3,51,佐々木大,1:11.9,1/2,1-1,36.0,2.3,1,484,0
中京,ダート,1200,左,晴,重,3,5,10,ゼットカレン,牝,3,54,藤岡康太,1:12.2,2,2-2,36.2,3.2,2,478,0
中京,ダート,1200,左,晴,重,4,4,7,アンジュール,牝,3,51,西塚洸二,1:12.3,1,7-7,35.8,16.7,5,408,-10
中京,ダート,1200,左,晴,重,5,2,3,シャインジュエリー,牝,3,54,三浦皇成,1:13.4,7,11-11,36.6,6.0,4,470,-6
中京,ダート,1200,左,晴,重,6,4,8,アムレート,牝,3,54,斎藤新,1:13.5,クビ,6-6,37.2,358.5,16,416,-2
中京,ダート,1200,左,晴,重,7,2,4,ミスファイト,牝,3,54,黛弘人,1:13.5,アタマ,11-11,36.7,192.9,12,454,0
中京,ダート,1200,左,晴,重,8,8,16,テイエムサンローズ,牝,3,54,田中健,1:13.5,クビ,4-3,37.4,70.1,8,454,-2
中京,ダート,1200,左,晴,重,9,1,1,アグリモニー,牝,3,51,土田真翔,1:13.5,アタマ,14-14,35.7,305.3,15,424,+2
中京,ダート,1200,左,晴,重,10,7,14,スミレブーケ,牝,3,51,川端海翼,1:13.7,3/4,7-7,37.2,54.3,7,424,+4
中京,ダート,1200,左,晴,重,11,8,15,ペイシャキネマ,牝,3,53,秋山稔樹,1:13.7,クビ,2-3,37.7,216.8,14,404,-12
中京,ダート,1200,左,晴,重,12,3,5,カロッテフリオーソ,牝,3,54,幸英明,1:13.8,1/2,13-13,36.6,79.6,9,404,0
中京,ダート,1200,左,晴,重,13,7,13,ハイグッドシャイン,牝,3,54,和田翼,1:14.3,3,15-14,36.3,199.1,13,474,0
中京,ダート,1200,左,晴,重,14,6,12,フェアムーン,牝,3,53,松本大輝,1:14.4,3/4,7-9,37.9,95.8,11,430,-6
中京,ダート,1200,左,晴,重,15,6,11,ザゴート,牝,3,54,鮫島克駿,1:14.7,2,7-9,38.2,26.5,6,448,0
中京,ダート,1200,左,晴,重,16,1,2,タマモマイホーム,牝,3,54,太宰啓介,1:16.1,8,15-16,38.1,92.9,10,440,0
