場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,ダート,1800,右,晴,良,1,2,4,フェザーモチーフ,牡,3,56,横山武史,1:55.9,,3-3-2-2,38.9,1.1,1,456,+4
中山,ダート,1800,右,晴,良,2,5,9,ウィンターダフネ,牝,3,54,菅原明良,1:56.1,1.1/4,1-1-1-1,39.5,13.8,3,478,+4
中山,ダート,1800,右,晴,良,3,6,11,モジャータルマエ,牡,3,56,石川裕紀,1:57.1,6,2-2-2-2,40.2,47.1,7,502,+4
中山,ダート,1800,右,晴,良,4,7,13,デザイアーフェーム,牡,3,56,田中勝春,1:57.8,4,13-14-6-5,40.1,147.6,10,498,-2
中山,ダート,1800,右,晴,良,5,3,5,サトノウェーブ,牡,3,56,バシュロ,1:57.9,1/2,3-3-4-4,40.7,10.5,2,500,+16
中山,ダート,1800,右,晴,良,6,8,15,ウインクリエ,牡,3,56,松岡正海,1:58.6,4,13-13-10-8,40.6,185.0,12,456,+4
中山,ダート,1800,右,晴,良,7,1,1,グランキューブ,牡,3,56,吉田隼人,1:58.9,1.1/2,6-5-6-7,41.3,95.8,9,490,+16
中山,ダート,1800,右,晴,良,8,1,2,テイエムエレガント,牝,3,54,丸田恭介,1:59.2,1.3/4,9-8-8-8,41.4,381.6,15,412,+2
中山,ダート,1800,右,晴,良,9,2,3,ヒラボクアルセウス,牡,3,56,松山弘平,1:59.6,2.1/2,5-5-13-13,41.0,46.6,6,516,+4
中山,ダート,1800,右,晴,良,10,3,6,ベッケンバウアー,牡,3,56,武士沢友,1:59.7,3/4,11-11-10-11,41.6,273.3,14,460,-4
中山,ダート,1800,右,晴,良,11,4,8,バンブトンプロ,牡,3,56,柴田大知,2:00.0,2,6-5-4-5,42.9,74.8,8,480,+2
中山,ダート,1800,右,晴,良,12,7,14,ノーブルプロセス,牝,3,54,杉原誠人,2:00.7,4,15-15-15-14,41.4,252.5,13,456,-2
中山,ダート,1800,右,晴,良,13,8,16,パーティーキング,牡,3,56,木幡巧也,2:00.7,クビ,11-11-10-11,42.7,16.5,4,472,-2
中山,ダート,1800,右,晴,良,14,6,12,ブルーテネーシャス,牡,3,54,小林脩斗,2:01.1,2.1/2,8-8-8-10,43.3,402.5,16,502,+14
中山,ダート,1800,右,晴,良,15,5,10,ジェイエルドラフト,牡,3,56,田辺裕信,2:01.3,1.1/4,9-10-14-14,42.4,18.3,5,524,+2
中山,ダート,1800,右,晴,良,16,4,7,アシャカドリュー,牡,3,56,武藤雅,2:03.8,大,16-16-16-16,42.4,165.6,11,468,0
