場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,1800,右,晴,良,1,6,6,マルブツプライド,牡,4,58,岩田康誠,1:53.2,,2-2-2-1,37.8,3.6,2,524,-2
阪神,ダート,1800,右,晴,良,2,7,8,サンライズジャスト,牡,4,58,藤岡康太,1:53.3,クビ,4-3-3-2,37.7,2.2,1,544,+8
阪神,ダート,1800,右,晴,良,3,4,4,デルマセドナ,牝,4,56,高倉稜,1:54.7,9,6-6-4-4,38.8,5.2,3,464,-4
阪神,ダート,1800,右,晴,良,4,8,10,フームスムート,牡,6,58,藤岡佑介,1:54.8,1/2,1-1-1-2,39.5,8.0,4,528,-10
阪神,ダート,1800,右,晴,良,5,1,1,キゾク,牡,5,58,小崎綾也,1:54.9,クビ,9-9-6-6,38.7,160.9,9,492,+2
阪神,ダート,1800,右,晴,良,6,8,9,ブラビオ,牡,5,55,今村聖奈,1:55.1,1.1/2,2-3-6-7,38.5,14.2,6,464,-4
阪神,ダート,1800,右,晴,良,7,7,7,グッドリドゥンス,牡,6,58,古川吉洋,1:55.3,1,10-10-10-8,38.5,212.6,10,468,-2
阪神,ダート,1800,右,晴,良,8,2,2,フェブタイズ,牡,7,54,永島まな,1:56.0,4,8-8-9-10,39.2,49.4,8,522,+16
阪神,ダート,1800,右,晴,良,9,3,3,フォルツァンド,牡,5,56,角田大河,1:56.1,3/4,6-6-4-4,40.3,25.8,7,518,0
阪神,ダート,1800,右,晴,良,10,5,5,スズカマジェスタ,牡,4,55,田口貫太,1:56.4,2,4-3-6-8,40.0,13.0,5,432,0
