場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
札幌,ダート,1700,右,曇,不良,1,5,6,スカンジナビア,牝,4,56,北村友一,1:44.5,,2-2-2-2,36.8,3.9,1,474,+4
札幌,ダート,1700,右,曇,不良,2,7,10,ベルシャンソン,牝,3,53,横山武史,1:44.5,アタマ,4-4-4-3,36.5,14.1,8,466,-8
札幌,ダート,1700,右,曇,不良,3,3,3,ルージュシェノン,牝,4,54,佐々木大,1:44.9,2.1/2,1-1-1-1,37.2,9.5,5,452,+18
札幌,ダート,1700,右,曇,不良,4,8,13,ミッキーマカロン,牝,3,53,池添謙一,1:45.1,3/4,10-9-2-3,37.4,10.7,6,428,+6
札幌,ダート,1700,右,曇,不良,5,7,11,タガノチョコラータ,牝,3,50,小林勝太,1:45.5,2.1/2,7-7-6-7,37.4,11.8,7,512,+8
札幌,ダート,1700,右,曇,不良,6,4,5,タマモタップダンス,牝,4,54,小林凌大,1:45.7,1.1/2,13-13-9-9,37.4,4.7,3,502,0
札幌,ダート,1700,右,曇,不良,7,6,9,アロットドリーム,牝,3,50,今村聖奈,1:46.0,1.3/4,3-3-4-5,38.1,9.5,4,440,+8
札幌,ダート,1700,右,曇,不良,8,1,1,ガレットジョーカー,牝,4,53,大久保友,1:46.4,2,7-7-9-5,38.1,374.2,13,458,-2
札幌,ダート,1700,右,曇,不良,9,8,12,ヴァルドマルヌ,牝,4,55,横山琉人,1:46.6,1.1/4,4-6-9-7,38.3,191.2,12,414,0
札幌,ダート,1700,右,曇,不良,10,6,8,アステロイドメア,牝,3,53,丹内祐次,1:46.6,クビ,11-12-6-9,38.5,4.2,2,478,-2
札幌,ダート,1700,右,曇,不良,11,4,4,チュウワモーニング,牝,3,52,角田大和,1:48.0,8,11-11-12-12,39.4,16.7,9,448,-2
札幌,ダート,1700,右,曇,不良,12,2,2,エリカキルシェ,牝,3,50,古川奈穂,1:48.4,2.1/2,9-9-12-13,39.8,113.0,11,454,0
札幌,ダート,1700,右,曇,不良,13,5,7,サンランシング,牝,5,56,古川吉洋,1:48.6,1.1/4,4-4-6-11,40.5,68.1,10,484,-2
