場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,,,,曇,良,1,4,6,ホウオウサンデー,牡,5,58,田辺裕信,2:16.0,,15-15-9-8,34.5,7.2,3,458,+2
中山,,,,曇,良,2,7,13,フロムナウオン,牡,3,55,坂井瑠星,2:16.0,クビ,4-4-2-2,35.0,4.3,2,528,-4
中山,,,,曇,良,3,1,1,インスタキング,牡,3,55,北村宏司,2:16.1,アタマ,5-4-5-4,34.9,8.3,5,504,-4
中山,,,,曇,良,4,3,5,アームブランシュ,牡,3,55,吉田豊,2:16.1,ハナ,7-6-7-8,34.8,2.7,1,460,+2
中山,,,,曇,良,5,2,3,アームテイル,牝,3,53,横山典弘,2:16.2,1/2,2-2-4-4,35.1,27.0,9,446,+4
中山,,,,曇,良,6,6,11,タイキラフター,牡,3,55,大野拓弥,2:16.2,クビ,14-12-7-6,34.9,7.8,4,510,-2
中山,,,,曇,良,7,7,12,コルデアニル,牝,3,53,丹内祐次,2:16.5,1.1/2,2-2-2-1,35.6,87.9,12,456,-14
中山,,,,曇,良,8,4,7,ロゼル,牡,3,55,横山武史,2:16.5,クビ,7-8-9-10,35.0,16.0,6,476,+4
中山,,,,曇,良,9,6,10,ヒドゥンキング,牡,4,58,杉原誠人,2:16.7,1,10-10-13-12,34.9,173.4,13,468,-4
中山,,,,曇,良,10,5,8,エンライトメント,牡,3,55,松山弘平,2:16.9,1,10-10-12-10,35.3,17.6,7,476,0
中山,,,,曇,良,11,8,15,ボンベール,牡,7,58,内田博幸,2:17.0,3/4,5-6-5-6,35.8,18.6,8,486,0
中山,,,,曇,良,12,2,2,ウイニングライブ,牡,3,55,伊藤工真,2:17.1,1/2,12-12-14-13,35.2,83.1,11,434,0
中山,,,,曇,良,13,3,4,ケイツークローン,セ,3,52,水沼元輝,2:17.4,1.3/4,1-1-1-3,36.6,42.4,10,472,+10
中山,,,,曇,良,14,8,14,トーセンウォルト,牡,3,52,佐藤翔馬,2:17.8,2.1/2,7-8-9-13,36.3,282.9,15,474,+4
中山,,,,曇,良,15,5,9,リーゼントジャンボ,牡,5,58,松岡正海,2:17.8,ハナ,12-12-14-13,35.8,241.2,14,538,-8
