場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,1200,右,曇,不良,1,1,1,メイショウホウレン,牡,2,55,吉田隼人,1:12.4,,1-1,36.0,4.4,2,496,0
阪神,ダート,1200,右,曇,不良,2,7,11,サウンドクラージュ,牡,2,55,鮫島克駿,1:13.3,5,6-5,36.4,5.1,3,464,0
阪神,ダート,1200,右,曇,不良,3,7,10,シャカシャカシー,牡,2,55,岩田望来,1:13.8,3,2-2,37.3,3.5,1,504,0
阪神,ダート,1200,右,曇,不良,4,4,4,ダイヤメ,牡,2,55,和田竜二,1:13.8,ハナ,9-8,36.7,20.0,8,460,0
阪神,ダート,1200,右,曇,不良,5,6,9,パシオンブロンド,牡,2,55,藤岡康太,1:13.9,1/2,11-11,36.5,14.6,6,498,0
阪神,ダート,1200,右,曇,不良,6,8,13,ゴッドカインド,牝,2,52,今村聖奈,1:13.9,アタマ,3-2,37.3,71.6,11,392,0
阪神,ダート,1200,右,曇,不良,7,2,2,テイエムボビーダン,牡,2,55,田中健,1:14.0,アタマ,7-5,37.2,71.2,10,532,0
阪神,ダート,1200,右,曇,不良,8,3,3,ストライクオン,牡,2,54,角田大和,1:14.1,3/4,3-5,37.5,7.2,4,474,0
阪神,ダート,1200,右,曇,不良,9,5,6,リーゼントキャロル,牝,2,51,古川奈穂,1:14.7,3.1/2,9-9,37.7,17.1,7,436,0
阪神,ダート,1200,右,曇,不良,10,8,12,ゲッワイエンタン,牡,2,52,永島まな,1:14.7,クビ,3-2,38.1,51.3,9,444,0
阪神,ダート,1200,右,曇,不良,11,4,5,アナスタシス,牝,2,55,幸英明,1:14.9,3/4,8-9,37.6,9.8,5,476,0
阪神,ダート,1200,右,曇,不良,12,5,7,リリーエクスプレス,牡,2,55,国分恭介,1:15.1,1.1/4,13-13,37.0,100.5,12,550,0
阪神,ダート,1200,右,曇,不良,13,6,8,スマートパナセア,牡,2,51,河原田菜,1:15.2,1/2,12-12,37.4,100.8,13,462,0
