場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
函館,芝,1800,右,曇,稍重,1,3,3,マーゴットソラーレ,牡,2,55,西村淳也,1:51.0,,1-1-1-1,36.2,12.2,5,440,0
函館,芝,1800,右,曇,稍重,2,7,12,スパークリシャール,牡,2,55,浜中俊,1:51.2,1,6-6-3-2,36.3,7.3,4,470,0
函館,芝,1800,右,曇,稍重,3,5,8,サウンドノバ,牡,2,55,吉田隼人,1:51.6,2.1/2,9-9-7-4,36.3,74.2,11,468,0
函館,芝,1800,右,曇,稍重,4,2,2,ブレードサクセス,牡,2,55,丹内祐次,1:51.6,ハナ,3-4-5-4,36.5,39.4,9,480,0
函館,芝,1800,右,曇,稍重,5,6,10,レッドレフィナード,牡,2,55,横山和生,1:51.8,1,11-10-7-4,36.4,22.6,6,484,0
函館,芝,1800,右,曇,稍重,6,4,6,オリエンタルナイト,牡,2,53,佐々木大,1:52.2,2.1/2,13-13-10-7,36.6,29.3,8,512,0
函館,芝,1800,右,曇,稍重,7,1,1,タガノデュード,牡,2,55,古川吉洋,1:52.4,1,11-10-10-12,36.9,28.2,7,488,0
函館,芝,1800,右,曇,稍重,8,4,5,マコトヴィエルジ,牝,2,54,角田大和,1:52.8,2.1/2,6-6-7-7,37.5,140.4,13,438,0
函館,芝,1800,右,曇,稍重,9,6,9,レーヴジーニアル,牡,2,55,武豊,1:53.0,1,2-2-2-2,38.2,2.7,1,472,0
函館,芝,1800,右,曇,稍重,10,5,7,リリアン,牝,2,52,土田真翔,1:53.8,5,6-8-10-13,38.2,256.0,14,468,0
函館,芝,1800,右,曇,稍重,11,7,11,バロン,牝,2,55,横山武史,1:53.8,ハナ,3-4-5-10,38.7,4.9,3,472,0
函館,芝,1800,右,曇,稍重,12,3,4,ベランジェール,牝,2,55,ルメール,1:54.0,1.1/4,10-10-10-10,38.4,4.4,2,450,0
函館,芝,1800,右,曇,稍重,13,8,13,ドレープサンライズ,牝,2,55,富田暁,1:54.5,3,3-3-3-7,39.6,73.3,10,476,0
函館,芝,1800,右,曇,稍重,14,8,14,タヌキダンス,牡,2,55,岩田康誠,1:57.5,大,14-14-14-14,40.7,85.2,12,470,0
