場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,,,,晴,良,1,1,2,テンペスト,牝,3,54,戸崎圭太,1:33.9,,5-5,34.3,1.9,1,450,+6
新潟,,,,晴,良,2,8,16,アルプスソング,牝,3,54,丸山元気,1:33.9,クビ,4-3,34.5,109.0,12,492,+2
新潟,,,,晴,良,3,6,12,ランカグア,牝,3,54,北村宏司,1:33.9,ハナ,7-8,34.1,14.8,5,452,-2
新潟,,,,晴,良,4,7,13,エーリチェ,牝,3,54,津村明秀,1:34.0,クビ,2-2,35.2,32.2,7,488,+2
新潟,,,,晴,良,5,7,15,アリーチェ,牝,3,54,菊沢一樹,1:34.1,3/4,9-10,34.2,206.0,15,442,+6
新潟,,,,晴,良,6,5,9,ヒメワカバ,牝,3,54,吉田豊,1:34.5,2.1/2,16-16,33.8,30.7,6,486,-2
新潟,,,,晴,良,7,1,1,モリーダーリン,牝,3,54,田辺裕信,1:34.5,アタマ,9-8,34.7,3.4,2,476,-12
新潟,,,,晴,良,8,4,8,ハコダテメモリー,牝,3,54,石川裕紀,1:34.6,1/2,1-1,36.0,12.5,4,478,+4
新潟,,,,晴,良,9,6,11,プレザントロンドン,牝,3,54,西村淳也,1:35.2,3.1/2,7-5,35.6,63.9,10,426,-2
新潟,,,,晴,良,10,8,18,コースタルタウン,牝,3,54,石橋脩,1:35.3,1/2,16-16,34.7,180.1,13,404,-6
新潟,,,,晴,良,11,5,10,ラヴィングメモリー,牝,3,53,原優介,1:35.4,1/2,11-11,35.2,82.8,11,468,+5
新潟,,,,晴,良,12,2,3,セセラギ,牝,3,54,杉原誠人,1:35.5,1/2,3-3,36.2,545.9,18,394,-4
新潟,,,,晴,良,13,7,14,ブレナムパレス,牝,3,54,菅原明良,1:35.6,1/2,13-13,35.2,46.5,9,486,0
新潟,,,,晴,良,14,8,17,シルバーステラ,牝,3,54,木幡初也,1:36.0,2.1/2,5-5,36.4,35.2,8,422,0
新潟,,,,晴,良,15,3,6,ベニエ,牝,3,53,永野猛蔵,1:36.1,1/2,13-13,35.7,199.0,14,452,-4
新潟,,,,晴,良,16,2,4,デルマネコダマシ,牝,3,50,小林美駒,1:36.2,1/2,13-13,35.8,284.0,16,456,+6
新潟,,,,晴,良,17,3,5,ウインラピーヌ,牝,3,54,松岡正海,1:37.0,5,11-11,36.8,7.2,3,454,+2
新潟,,,,晴,良,18,4,7,ジュゲム,牝,3,54,木幡巧也,1:37.1,クビ,18-18,36.2,353.7,17,436,+2
