場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,ダート,1700,右,晴,良,1,8,15,タイセイウォリアー,牡,3,52,田口貫太,1:45.3,,4-4-4-5,38.5,16.0,8,484,+2
小倉,ダート,1700,右,晴,良,2,4,7,シンリミテス,牡,4,55,西塚洸二,1:45.4,1/2,2-2-2-2,39.2,7.9,4,492,-8
小倉,ダート,1700,右,晴,良,3,7,13,ダイヤグラフ,牡,3,55,松若風馬,1:45.6,1.1/4,13-13-11-10,38.1,14.6,7,478,-2
小倉,ダート,1700,右,晴,良,4,5,10,テレパシー,牝,3,53,和田竜二,1:45.7,3/4,4-4-4-5,38.9,17.2,9,508,+8
小倉,ダート,1700,右,晴,良,5,5,9,グランデスフィーダ,牡,3,55,松山弘平,1:46.3,3.1/2,3-3-3-3,39.7,3.5,1,522,-2
小倉,ダート,1700,右,晴,良,6,1,2,ブライトホルン,牡,4,54,河原田菜,1:46.3,アタマ,11-11-7-7,39.3,6.1,2,488,+8
小倉,ダート,1700,右,晴,良,7,2,4,ハクアイアテナ,牝,3,50,今村聖奈,1:46.4,クビ,11-11-11-12,38.9,8.0,5,432,+8
小倉,ダート,1700,右,晴,良,8,6,12,カラーインデックス,牝,4,56,荻野極,1:46.8,2.1/2,7-7-7-8,39.8,7.0,3,518,+12
小倉,ダート,1700,右,晴,良,9,7,14,ジョイフルダンサー,牝,5,55,秋山稔樹,1:46.8,アタマ,1-1-1-1,40.9,77.9,13,462,+12
小倉,ダート,1700,右,晴,良,10,4,8,フリーウィーリング,牡,3,55,岩田望来,1:46.8,アタマ,6-6-4-3,40.1,20.5,11,542,+4
小倉,ダート,1700,右,晴,良,11,3,6,タマモエース,牡,4,57,角田大河,1:46.9,クビ,10-9-10-10,39.6,54.6,12,480,+2
小倉,ダート,1700,右,晴,良,12,6,11,レガーミ,牝,4,56,酒井学,1:47.1,1.1/4,8-7-7-8,40.1,109.6,14,500,-12
小倉,ダート,1700,右,晴,良,13,1,1,ウラエウス,セ,5,58,藤岡康太,1:47.1,アタマ,15-15-16-16,38.2,298.9,15,444,-8
小倉,ダート,1700,右,晴,良,14,3,5,ジャカランダ,牡,4,58,太宰啓介,1:47.2,1/2,14-14-14-13,39.4,415.8,16,572,-12
小倉,ダート,1700,右,晴,良,15,2,3,タマモエイトビート,牡,4,58,坂井瑠星,1:47.3,クビ,16-15-15-15,38.8,12.7,6,496,-20
小倉,ダート,1700,右,晴,良,16,8,16,ツウカイノキズナ,牡,3,55,幸英明,1:47.5,1.1/4,8-9-13-14,39.8,18.4,10,488,-6
